C,H,N,O,S,P,,mass,,PreHW1.csv,PreHW2.csv,PreHW3.csv,Initial,AvgInitial,,PosFHW7.csv,PosFHW8.csv,PosFHW9.csv,Post,AvgPost,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
16,22,2,9,0,0,,385.125253,,0,0,0,No,,,1896974,2087318,1604290,Yes,1862860.667,,1.375,0.5625,,385.12525,7,0.4375,0.318181818,0.777777778,CRAM,,,0.157894737,,----,----,HUnSatLig,----,----,----,,385.21431,385.00000,0.21431
16,22,2,10,0,0,,401.1201676,,0,0,0,No,,,2771308,2392689,1810052,Yes,2324683,,1.375,0.625,,401.12017,7,0.4375,0.318181818,0.7,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,401.21292,401.00000,0.21292
16,22,2,11,0,0,,417.1150822,,0,0,0,No,,,2521868,2570928,2339499,Yes,2477431.667,,1.375,0.6875,,417.11508,7,0.4375,0.318181818,0.636363636,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,417.21153,417.00000,0.21153
16,22,2,12,0,0,,433.1099968,,0,0,0,No,,,1971170,1757315,1663859,Yes,1797448,,1.375,0.75,,433.11000,7,0.4375,0.318181818,0.583333333,O,,,0,,----,----,HUnSatLig,----,----,----,,433.21015,433.00000,0.21015
16,23,1,11,0,0,,404.1198332,,0,0,0,No,,,2211153,2191851,1863360,Yes,2088788,,1.4375,0.6875,,404.11983,6,0.375,0.260869565,0.545454545,O,,,0,,----,----,HUnSatLig,----,----,----,,404.21328,404.00000,0.21328
16,23,1,12,0,0,,420.1147478,,0,0,0,No,,,2837473,2927780,1618195,Yes,2461149.333,,1.4375,0.75,,420.11475,6,0.375,0.260869565,0.5,O,,,-0.055555556,,----,----,HUnSatLig,----,----,----,,420.21189,420.00000,0.21189
16,23,1,13,0,0,,436.1096624,,0,0,0,No,,,2381838,2484155,1753121,Yes,2206371.333,,1.4375,0.8125,,436.10966,6,0.375,0.260869565,0.461538462,O,,,-0.117647059,,----,----,HUnSatLig,----,----,----,,436.21051,436.00000,0.21051
16,23,3,10,0,0,,416.1310666,,0,0,0,No,,,3138749,2973863,1925327,Yes,2679313,,1.4375,0.625,,416.13107,7,0.4375,0.304347826,0.7,O,,,0.0625,,----,----,HUnSatLig,----,----,----,,416.22729,416.00000,0.22729
17,12,0,14,0,0,,439.015428,,0,0,0,No,,,2198566,1753324,2275543,Yes,2075811,,0.705882353,0.823529412,,439.01543,12,0.705882353,1,0.857142857,O,,,0.5,,----,----,HUnSatLig,----,----,----,,439.11694,439.00000,0.11694
17,16,0,14,0,0,,443.046728,,0,0,0,No,,,5250095,4836805,4597017,Yes,4894639,,0.941176471,0.823529412,,443.04673,10,0.588235294,0.625,0.714285714,O,,,0.3,,----,----,HUnSatLig,----,----,----,,443.14918,443.00000,0.14918
17,16,0,15,0,0,,459.0416426,,0,0,0,No,,,2654686,2816017,2325119,Yes,2598607.333,,0.941176471,0.882352941,,459.04164,10,0.588235294,0.625,0.666666667,O,,,0.263157895,,----,----,HUnSatLig,----,----,----,,459.14779,459.00000,0.14779
17,18,0,14,0,0,,445.062378,,0,0,0,No,,,6137900,4986162,4596805,Yes,5240289,,1.058823529,0.823529412,,445.06238,9,0.529411765,0.5,0.642857143,O,,,0.2,,----,----,HUnSatLig,----,----,----,,445.16529,445.00000,0.16529
17,18,0,15,0,0,,461.0572926,,0,0,0,No,,,3013592,2974165,2742367,Yes,2910041.333,,1.058823529,0.882352941,,461.05729,9,0.529411765,0.5,0.6,O,,,0.157894737,,----,----,HUnSatLig,----,----,----,,461.16391,461.00000,0.16391
17,19,1,11,0,0,,412.0885332,,0,0,0,No,,,1985861,2019390,1894161,Yes,1966470.667,,1.117647059,0.647058824,,412.08853,9,0.529411765,0.473684211,0.818181818,CRAM,,,0.285714286,,----,----,HUnSatLig,----,----,----,,412.18382,412.00000,0.18382
17,20,0,14,0,0,,447.078028,,0,0,0,No,,,4807716,3659939,3969919,Yes,4145858,,1.176470588,0.823529412,,447.07803,8,0.470588235,0.4,0.571428571,O,,,0.1,,----,----,HUnSatLig,----,----,----,,447.18141,447.00000,0.18141
17,20,0,15,0,0,,463.0729426,,0,0,0,No,,,2494423,2241965,2495073,Yes,2410487,,1.176470588,0.882352941,,463.07294,8,0.470588235,0.4,0.533333333,O,,,0.052631579,,----,----,HUnSatLig,----,----,----,,463.18002,463.00000,0.18002
17,22,0,14,0,0,,449.093678,,0,0,0,No,,,5463065,5471258,4326087,Yes,5086803.333,,1.294117647,0.823529412,,449.09368,7,0.411764706,0.318181818,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,449.19752,449.00000,0.19752
17,22,0,15,0,0,,465.0885926,,0,0,0,No,,,4259801,4991382,2599042,Yes,3950075,,1.294117647,0.882352941,,465.08859,7,0.411764706,0.318181818,0.466666667,O,,,-0.052631579,,----,----,HUnSatLig,----,----,----,,465.19614,465.00000,0.19614
17,22,0,16,0,0,,481.0835072,,0,0,0,No,,,3667048,3502817,2586330,Yes,3252065,,1.294117647,0.941176471,,481.08351,7,0.411764706,0.318181818,0.4375,O,,,-0.111111111,,----,----,HUnSatLig,----,----,----,,481.19475,481.00000,0.19475
17,23,3,9,0,0,,412.136152,,0,0,0,No,,,2016586,1987135,1616145,Yes,1873288.667,,1.352941176,0.529411765,,412.13615,8,0.470588235,0.347826087,0.888888889,CRAM,,,0.210526316,,----,----,HUnSatLig,----,----,----,,412.23145,412.00000,0.23145
17,24,0,14,0,0,,451.109328,,0,0,0,No,,,11616268,10930072,8797729,Yes,10448023,,1.411764706,0.823529412,,451.10933,6,0.352941176,0.25,0.428571429,O,,,-0.1,,----,----,HUnSatLig,----,----,----,,451.21364,451.00000,0.21364
17,24,0,15,0,0,,467.1042426,,0,0,0,No,,,13031392,12332433,8520895,Yes,11294906.67,,1.411764706,0.882352941,,467.10424,6,0.352941176,0.25,0.4,O,,,-0.157894737,,----,----,HUnSatLig,----,----,----,,467.21225,467.00000,0.21225
17,24,0,16,0,0,,483.0991572,,0,0,0,No,,,11929736,10893115,6363569,Yes,9728806.667,,1.411764706,0.941176471,,483.09916,6,0.352941176,0.25,0.375,O,,,-0.222222222,,----,----,HUnSatLig,----,----,----,,483.21087,483.00000,0.21087
17,24,0,17,0,0,,499.0940718,,0,0,0,No,,,5188040,5325492,3246328,Yes,4586620,,1.411764706,1,,499.09407,6,0.352941176,0.25,0.352941176,O,,,-0.294117647,,----,----,HUnSatLig,----,----,----,,499.20948,499.00000,0.20948
17,25,1,13,0,0,,450.1253124,,0,0,0,No,,,2493970,2316247,2054255,Yes,2288157.333,,1.470588235,0.764705882,,450.12531,6,0.352941176,0.24,0.461538462,O,,,-0.105263158,,----,----,HUnSatLig,----,----,----,,450.22940,450.00000,0.22940
17,25,1,14,0,0,,466.120227,,0,0,0,No,,,2108380,2787729,1775774,Yes,2223961,,1.470588235,0.823529412,,466.12023,6,0.352941176,0.24,0.428571429,O,,,-0.166666667,,----,----,HUnSatLig,----,----,----,,466.22801,466.00000,0.22801
17,25,3,9,0,0,,414.151802,,0,0,0,No,,,3069455,3078274,2537217,Yes,2894982,,1.470588235,0.529411765,,414.15180,7,0.411764706,0.28,0.777777778,CRAM,,,0.105263158,,----,----,HUnSatLig,----,----,----,,414.24757,414.00000,0.24757
17,25,3,10,0,0,,430.1467166,,0,0,0,No,,,2850206,2991926,2477748,Yes,2773293.333,,1.470588235,0.588235294,,430.14672,7,0.411764706,0.28,0.7,O,,,0.055555556,,----,----,HUnSatLig,----,----,----,,430.24618,430.00000,0.24618
18,14,0,15,0,0,,469.0259926,,0,0,0,No,,,2250729,2423706,1936148,Yes,2203527.667,,0.777777778,0.833333333,,469.02599,12,0.666666667,0.857142857,0.8,CRAM,,,0.428571429,,----,----,HUnSatLig,----,----,----,,469.13445,469.00000,0.13445
18,16,0,15,0,0,,471.0416426,,0,0,0,No,,,3581943,3313074,3007876,Yes,3300964.333,,0.888888889,0.833333333,,471.04164,11,0.611111111,0.6875,0.733333333,O,,,0.333333333,,----,----,HUnSatLig,----,----,----,,471.15056,471.00000,0.15056
18,18,0,15,0,0,,473.0572926,,0,0,0,No,,,4051975,3857880,3833355,Yes,3914403.333,,1,0.833333333,,473.05729,10,0.555555556,0.555555556,0.666666667,O,,,0.238095238,,----,----,HUnSatLig,----,----,----,,473.16668,473.00000,0.16668
18,18,0,16,0,0,,489.0522072,,0,0,0,No,,,1877233,1800300,1624412,Yes,1767315,,1,0.888888889,,489.05221,10,0.555555556,0.555555556,0.625,O,,,0.2,,----,----,HUnSatLig,----,----,----,,489.16529,489.00000,0.16529
18,20,0,15,0,0,,475.0729426,,0,0,0,No,,,3163163,3407370,2896551,Yes,3155694.667,,1.111111111,0.833333333,,475.07294,9,0.5,0.45,0.6,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,475.18280,475.00000,0.18280
18,22,0,15,0,0,,477.0885926,,0,0,0,No,,,3646514,3280456,2735957,Yes,3220975.667,,1.222222222,0.833333333,,477.08859,8,0.444444444,0.363636364,0.533333333,O,,,0.047619048,,----,----,HUnSatLig,----,----,----,,477.19891,477.00000,0.19891
18,23,1,10,0,0,,412.1249186,,0,0,0,No,,,1847880,1879615,1807633,Yes,1845042.667,,1.277777778,0.555555556,,412.12492,8,0.444444444,0.347826087,0.8,CRAM,,,0.208333333,,----,----,HUnSatLig,----,----,----,,412.22022,412.00000,0.22022
18,24,0,15,0,0,,479.1042426,,0,0,0,No,,,6502476,6215313,3707922,Yes,5475237,,1.333333333,0.833333333,,479.10424,7,0.388888889,0.291666667,0.466666667,O,,,-0.047619048,,----,----,HUnSatLig,----,----,----,,479.21503,479.00000,0.21503
18,24,0,16,0,0,,495.0991572,,0,0,0,No,,,6986094,6840776,4496171,Yes,6107680.333,,1.333333333,0.888888889,,495.09916,7,0.388888889,0.291666667,0.4375,O,,,-0.1,,----,----,HUnSatLig,----,----,----,,495.21364,495.00000,0.21364
18,24,0,17,0,0,,511.0940718,,0,0,0,No,,,5535471,4875583,2943329,Yes,4451461,,1.333333333,0.944444444,,511.09407,7,0.388888889,0.291666667,0.411764706,O,,,-0.157894737,,----,----,HUnSatLig,----,----,----,,511.21225,511.00000,0.21225
18,24,0,18,0,0,,527.0889864,,0,0,0,No,,,3558531,3572484,2415287,Yes,3182100.667,,1.333333333,1,,527.08899,7,0.388888889,0.291666667,0.388888889,O,,,-0.222222222,,----,----,HUnSatLig,----,----,----,,527.21087,527.00000,0.21087
18,26,0,15,0,0,,481.1198926,,0,0,0,No,,,14813289,13111011,8937694,Yes,12287331.33,,1.444444444,0.833333333,,481.11989,6,0.333333333,0.230769231,0.4,O,,,-0.142857143,,----,----,HUnSatLig,----,----,----,,481.23114,481.00000,0.23114
18,26,0,17,0,0,,513.1097218,,0,0,0,No,,,16452386,15218072,10165730,Yes,13945396,,1.444444444,0.944444444,,513.10972,6,0.333333333,0.230769231,0.352941176,O,,,-0.263157895,,----,----,HUnSatLig,----,----,----,,513.22837,513.00000,0.22837
18,26,0,18,0,0,,529.1046364,,0,0,0,No,,,6794421,6911765,3737212,Yes,5814466,,1.444444444,1,,529.10464,6,0.333333333,0.230769231,0.333333333,O,,,-0.333333333,,----,----,HUnSatLig,----,----,----,,529.22698,529.00000,0.22698
18,26,0,19,0,0,,545.099551,,0,0,0,No,,,2342439,1945273,2082424,Yes,2123378.667,,1.444444444,1.055555556,,545.09955,6,0.333333333,0.230769231,0.315789474,O,,,-0.411764706,,----,----,HUnSatLig,----,----,----,,545.22560,545.00000,0.22560
19,14,0,15,0,0,,481.0259926,,0,0,0,No,,,1901160,1841887,1944276,Yes,1895774.333,,0.736842105,0.789473684,,481.02599,13,0.684210526,0.928571429,0.866666667,O,,,0.47826087,,----,----,HUnSatLig,----,----,----,,481.13722,481.00000,0.13722
19,16,0,15,0,0,,483.0416426,,0,0,0,No,,,3223175,2896697,3015083,Yes,3044985,,0.842105263,0.789473684,,483.04164,12,0.631578947,0.75,0.8,CRAM,,,0.391304348,,----,----,HUnSatLig,----,----,----,,483.15334,483.00000,0.15334
19,16,0,16,0,0,,499.0365572,,0,0,0,No,,,2116039,1855153,1806578,Yes,1925923.333,,0.842105263,0.842105263,,499.03656,12,0.631578947,0.75,0.75,O,,,0.363636364,,----,----,HUnSatLig,----,----,----,,499.15195,499.00000,0.15195
19,18,0,16,0,0,,501.0522072,,0,0,0,No,,,2805238,2307367,2078672,Yes,2397092.333,,0.947368421,0.842105263,,501.05221,11,0.578947368,0.611111111,0.6875,O,,,0.272727273,,----,----,HUnSatLig,----,----,----,,501.16807,501.00000,0.16807
19,20,0,16,0,0,,503.0678572,,0,0,0,No,,,2570791,2335131,1762468,Yes,2222796.667,,1.052631579,0.842105263,,503.06786,10,0.526315789,0.5,0.625,O,,,0.181818182,,----,----,HUnSatLig,----,----,----,,503.18418,503.00000,0.18418
19,22,0,15,0,0,,489.0885926,,0,0,0,No,,,3374322,3043438,2673760,Yes,3030506.667,,1.157894737,0.789473684,,489.08859,9,0.473684211,0.409090909,0.6,O,,,0.130434783,,----,----,HUnSatLig,----,----,----,,489.20169,489.00000,0.20169
19,24,0,14,0,0,,475.109328,,0,0,0,No,,,4255772,4093451,3281578,Yes,3876933.667,,1.263157895,0.736842105,,475.10933,8,0.421052632,0.333333333,0.571428571,O,,,0.083333333,,----,----,HUnSatLig,----,----,----,,475.21919,475.00000,0.21919
19,24,0,15,0,0,,491.1042426,,0,0,0,No,,,2606362,2607328,1662800,Yes,2292163.333,,1.263157895,0.789473684,,491.10424,8,0.421052632,0.333333333,0.533333333,O,,,0.043478261,,----,----,HUnSatLig,----,----,----,,491.21780,491.00000,0.21780
19,26,0,15,0,0,,493.1198926,,0,0,0,No,,,4411716,3802452,2875456,Yes,3696541.333,,1.368421053,0.789473684,,493.11989,7,0.368421053,0.269230769,0.466666667,O,,,-0.043478261,,----,----,HUnSatLig,----,----,----,,493.23392,493.00000,0.23392
19,26,0,16,0,0,,509.1148072,,0,0,0,No,,,4429501,4202720,2555086,Yes,3729102.333,,1.368421053,0.842105263,,509.11481,7,0.368421053,0.269230769,0.4375,O,,,-0.090909091,,----,----,HUnSatLig,----,----,----,,509.23253,509.00000,0.23253
19,26,0,17,0,0,,525.1097218,,0,0,0,No,,,5432402,4292331,2639583,Yes,4121438.667,,1.368421053,0.894736842,,525.10972,7,0.368421053,0.269230769,0.411764706,O,,,-0.142857143,,----,----,HUnSatLig,----,----,----,,525.23115,525.00000,0.23115
19,26,0,18,0,0,,541.1046364,,0,0,0,No,,,5126607,4082415,2719681,Yes,3976234.333,,1.368421053,0.947368421,,541.10464,7,0.368421053,0.269230769,0.388888889,O,,,-0.2,,----,----,HUnSatLig,----,----,----,,541.22976,541.00000,0.22976
19,26,0,19,0,0,,557.099551,,0,0,0,No,,,2371864,2248143,1566226,Yes,2062077.667,,1.368421053,1,,557.09955,7,0.368421053,0.269230769,0.368421053,O,,,-0.263157895,,----,----,HUnSatLig,----,----,----,,557.22837,557.00000,0.22837
19,28,0,13,0,0,,463.1457134,,0,0,0,No,,,4292567,4342188,3339361,Yes,3991372,,1.473684211,0.684210526,,463.14571,6,0.315789474,0.214285714,0.461538462,O,,,-0.04,,----,----,HUnSatLig,----,----,----,,463.25281,463.00000,0.25281
19,28,0,14,0,0,,479.140628,,0,0,0,No,,,4378701,4774546,3545110,Yes,4232785.667,,1.473684211,0.736842105,,479.14063,6,0.315789474,0.214285714,0.428571429,O,,,-0.083333333,,----,----,HUnSatLig,----,----,----,,479.25142,479.00000,0.25142
19,28,0,15,0,0,,495.1355426,,0,0,0,No,,,7825775,6435274,4594479,Yes,6285176,,1.473684211,0.789473684,,495.13554,6,0.315789474,0.214285714,0.4,O,,,-0.130434783,,----,----,HUnSatLig,----,----,----,,495.25004,495.00000,0.25004
19,28,0,16,0,0,,511.1304572,,0,0,0,No,,,11664112,11617600,7384419,Yes,10222043.67,,1.473684211,0.842105263,,511.13046,6,0.315789474,0.214285714,0.375,O,,,-0.181818182,,----,----,HUnSatLig,----,----,----,,511.24865,511.00000,0.24865
19,28,0,17,0,0,,527.1253718,,0,0,0,No,,,13094020,12236548,7233207,Yes,10854591.67,,1.473684211,0.894736842,,527.12537,6,0.315789474,0.214285714,0.352941176,O,,,-0.238095238,,----,----,HUnSatLig,----,----,----,,527.24726,527.00000,0.24726
19,28,0,18,0,0,,543.1202864,,0,0,0,No,,,8652284,7468758,4610847,Yes,6910629.667,,1.473684211,0.947368421,,543.12029,6,0.315789474,0.214285714,0.333333333,O,,,-0.3,,----,----,HUnSatLig,----,----,----,,543.24587,543.00000,0.24587
19,28,0,19,0,0,,559.115201,,0,0,0,No,,,5302076,4560290,3182927,Yes,4348431,,1.473684211,1,,559.11520,6,0.315789474,0.214285714,0.315789474,O,,,-0.368421053,,----,----,HUnSatLig,----,----,----,,559.24449,559.00000,0.24449
20,16,0,16,0,0,,511.0365572,,0,0,0,No,,,1717997,1675836,2188637,Yes,1860823.333,,0.8,0.8,,511.03656,13,0.65,0.8125,0.8125,CRAM,,,0.416666667,,----,----,HUnSatLig,----,----,----,,511.15473,511.00000,0.15473
20,18,0,16,0,0,,513.0522072,,0,0,0,No,,,3046177,2571670,2504159,Yes,2707335.333,,0.9,0.8,,513.05221,12,0.6,0.666666667,0.75,O,,,0.333333333,,----,----,HUnSatLig,----,----,----,,513.17084,513.00000,0.17084
20,20,0,16,0,0,,515.0678572,,0,0,0,No,,,3511124,2574311,2400329,Yes,2828588,,1,0.8,,515.06786,11,0.55,0.55,0.6875,O,,,0.25,,----,----,HUnSatLig,----,----,----,,515.18696,515.00000,0.18696
20,22,0,15,0,0,,501.0885926,,0,0,0,No,,,3686903,3714857,3012052,Yes,3471270.667,,1.1,0.75,,501.08859,10,0.5,0.454545455,0.666666667,O,,,0.2,,----,----,HUnSatLig,----,----,----,,501.20446,501.00000,0.20446
20,22,0,16,0,0,,517.0835072,,0,0,0,No,,,2636680,1986095,2123418,Yes,2248731,,1.1,0.8,,517.08351,10,0.5,0.454545455,0.625,O,,,0.166666667,,----,----,HUnSatLig,----,----,----,,517.20308,517.00000,0.20308
20,24,0,15,0,0,,503.1042426,,0,0,0,No,,,3265064,2918301,2167464,Yes,2783609.667,,1.2,0.75,,503.10424,9,0.45,0.375,0.6,O,,,0.12,,----,----,HUnSatLig,----,----,----,,503.22058,503.00000,0.22058
20,26,0,14,0,0,,489.124978,,0,0,0,No,,,3634419,3753072,2945124,Yes,3444205,,1.3,0.7,,489.12498,8,0.4,0.307692308,0.571428571,O,,,0.076923077,,----,----,HUnSatLig,----,----,----,,489.23808,489.00000,0.23808
20,26,0,15,0,0,,505.1198926,,0,0,0,No,,,3170905,2060814,2319727,Yes,2517148.667,,1.3,0.75,,505.11989,8,0.4,0.307692308,0.533333333,O,,,0.04,,----,----,HUnSatLig,----,----,----,,505.23669,505.00000,0.23669
20,26,0,16,0,0,,521.1148072,,0,0,0,No,,,2800110,2499232,1879277,Yes,2392873,,1.3,0.8,,521.11481,8,0.4,0.307692308,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,521.23531,521.00000,0.23531
20,26,0,17,0,0,,537.1097218,,0,0,0,No,,,2526580,2152211,1595105,Yes,2091298.667,,1.3,0.85,,537.10972,8,0.4,0.307692308,0.470588235,O,,,-0.043478261,,----,----,HUnSatLig,----,----,----,,537.23392,537.00000,0.23392
20,28,0,14,0,0,,491.140628,,0,0,0,No,,,2982171,2427106,1739092,Yes,2382789.667,,1.4,0.7,,491.14063,7,0.35,0.25,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,491.25420,491.00000,0.25420
20,28,0,15,0,0,,507.1355426,,0,0,0,No,,,4421259,2769530,2096680,Yes,3095823,,1.4,0.75,,507.13554,7,0.35,0.25,0.466666667,O,,,-0.04,,----,----,HUnSatLig,----,----,----,,507.25281,507.00000,0.25281
20,28,0,16,0,0,,523.1304572,,0,0,0,No,,,5579808,4738763,2824945,Yes,4381172,,1.4,0.8,,523.13046,7,0.35,0.25,0.4375,O,,,-0.083333333,,----,----,HUnSatLig,----,----,----,,523.25142,523.00000,0.25142
20,28,0,17,0,0,,539.1253718,,0,0,0,No,,,7466402,6100740,3977302,Yes,5848148,,1.4,0.85,,539.12537,7,0.35,0.25,0.411764706,O,,,-0.130434783,,----,----,HUnSatLig,----,----,----,,539.25004,539.00000,0.25004
20,28,0,18,0,0,,555.1202864,,0,0,0,No,,,7849715,6168058,4251346,Yes,6089706.333,,1.4,0.9,,555.12029,7,0.35,0.25,0.388888889,O,,,-0.181818182,,----,----,HUnSatLig,----,----,----,,555.24865,555.00000,0.24865
20,28,0,19,0,0,,571.115201,,0,0,0,No,,,4394999,4168864,1927971,Yes,3497278,,1.4,0.95,,571.11520,7,0.35,0.25,0.368421053,O,,,-0.238095238,,----,----,HUnSatLig,----,----,----,,571.24726,571.00000,0.24726
20,29,1,16,0,0,,538.1413562,,0,0,0,No,,,2454412,2380044,1746588,Yes,2193681.333,,1.45,0.8,,538.14136,7,0.35,0.24137931,0.4375,O,,,-0.136363636,,----,----,HUnSatLig,----,----,----,,538.26579,538.00000,0.26579
21,18,0,16,0,0,,525.0522072,,0,0,0,No,,,2149456,2341611,2391263,Yes,2294110,,0.857142857,0.761904762,,525.05221,13,0.619047619,0.722222222,0.8125,CRAM,,,0.384615385,,----,----,HUnSatLig,----,----,----,,525.17362,525.00000,0.17362
21,20,0,17,0,0,,543.0627718,,0,0,0,No,,,2065915,1799383,1535780,Yes,1800359.333,,0.952380952,0.80952381,,543.06277,12,0.571428571,0.6,0.705882353,O,,,0.28,,----,----,HUnSatLig,----,----,----,,543.18835,543.00000,0.18835
21,22,0,16,0,0,,529.0835072,,0,0,0,No,,,2867380,2757909,2589820,Yes,2738369.667,,1.047619048,0.761904762,,529.08351,11,0.523809524,0.5,0.6875,O,,,0.230769231,,----,----,HUnSatLig,----,----,----,,529.20585,529.00000,0.20585
21,24,0,4,0,0,,339.160182,,0,0,0,No,,,1580729,1866429,1648459,Yes,1698539,,1.142857143,0.19047619,,339.16018,10,0.476190476,0.416666667,2.5,O,,,0.421052632,,----,----,HUnSatLig,----,----,----,,339.23861,339.00000,0.23861
21,24,0,15,0,0,,515.1042426,,0,0,0,No,,,3665749,3519977,2463307,Yes,3216344.333,,1.142857143,0.714285714,,515.10424,10,0.476190476,0.416666667,0.666666667,O,,,0.185185185,,----,----,HUnSatLig,----,----,----,,515.22335,515.00000,0.22335
21,24,0,16,0,0,,531.0991572,,0,0,0,No,,,2867429,2192159,1736238,Yes,2265275.333,,1.142857143,0.761904762,,531.09916,10,0.476190476,0.416666667,0.625,O,,,0.153846154,,----,----,HUnSatLig,----,----,----,,531.22197,531.00000,0.22197
21,26,0,14,0,0,,501.124978,,0,0,0,No,,,4481528,3626795,3016152,Yes,3708158.333,,1.238095238,0.666666667,,501.12498,9,0.428571429,0.346153846,0.642857143,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,501.24086,501.00000,0.24086
21,26,0,15,0,0,,517.1198926,,0,0,0,No,,,2669448,2008624,2031259,Yes,2236443.667,,1.238095238,0.714285714,,517.11989,9,0.428571429,0.346153846,0.6,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,517.23947,517.00000,0.23947
21,28,0,14,0,0,,503.140628,,0,0,0,No,,,3221033,2871199,2234027,Yes,2775419.667,,1.333333333,0.666666667,,503.14063,8,0.380952381,0.285714286,0.571428571,O,,,0.071428571,,----,----,HUnSatLig,----,----,----,,503.25697,503.00000,0.25697
21,28,0,15,0,0,,519.1355426,,0,0,0,No,,,2533308,1973358,1953489,Yes,2153385,,1.333333333,0.714285714,,519.13554,8,0.380952381,0.285714286,0.533333333,O,,,0.037037037,,----,----,HUnSatLig,----,----,----,,519.25559,519.00000,0.25559
21,30,0,13,0,0,,489.1613634,,0,0,0,No,,,4194547,3741810,2846825,Yes,3594394,,1.428571429,0.619047619,,489.16136,7,0.333333333,0.233333333,0.538461538,O,,,0.034482759,,----,----,HUnSatLig,----,----,----,,489.27447,489.00000,0.27447
21,30,0,14,0,0,,505.156278,,0,0,0,No,,,2727514,2435088,2100595,Yes,2421065.667,,1.428571429,0.666666667,,505.15628,7,0.333333333,0.233333333,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,505.27309,505.00000,0.27309
21,30,0,15,0,0,,521.1511926,,0,0,0,No,,,2454511,2236065,1787117,Yes,2159231,,1.428571429,0.714285714,,521.15119,7,0.333333333,0.233333333,0.466666667,O,,,-0.037037037,,----,----,HUnSatLig,----,----,----,,521.27170,521.00000,0.27170
21,30,0,16,0,0,,537.1461072,,0,0,0,No,,,3183989,2633491,1629407,Yes,2482295.667,,1.428571429,0.761904762,,537.14611,7,0.333333333,0.233333333,0.4375,O,,,-0.076923077,,----,----,HUnSatLig,----,----,----,,537.27031,537.00000,0.27031
21,30,0,17,0,0,,553.1410218,,0,0,0,No,,,5176013,4280868,2833297,Yes,4096726,,1.428571429,0.80952381,,553.14102,7,0.333333333,0.233333333,0.411764706,O,,,-0.12,,----,----,HUnSatLig,----,----,----,,553.26893,553.00000,0.26893
21,30,0,18,0,0,,569.1359364,,0,0,0,No,,,6354908,5541063,3047874,Yes,4981281.667,,1.428571429,0.857142857,,569.13594,7,0.333333333,0.233333333,0.388888889,O,,,-0.166666667,,----,----,HUnSatLig,----,----,----,,569.26754,569.00000,0.26754
21,30,0,19,0,0,,585.130851,,0,0,0,No,,,5865593,5321686,2560498,Yes,4582592.333,,1.428571429,0.904761905,,585.13085,7,0.333333333,0.233333333,0.368421053,O,,,-0.217391304,,----,----,HUnSatLig,----,----,----,,585.26615,585.00000,0.26615
21,30,0,20,0,0,,601.1257656,,0,0,0,No,,,3127285,3188541,1753666,Yes,2689830.667,,1.428571429,0.952380952,,601.12577,7,0.333333333,0.233333333,0.35,O,,,-0.272727273,,----,----,HUnSatLig,----,----,----,,601.26477,601.00000,0.26477
22,20,0,17,0,0,,555.0627718,,0,0,0,No,,,2049266,1801211,1759447,Yes,1869974.667,,0.909090909,0.772727273,,555.06277,13,0.590909091,0.65,0.764705882,O,,,0.333333333,,----,----,HUnSatLig,----,----,----,,555.19112,555.00000,0.19112
22,22,0,16,0,0,,541.0835072,,0,0,0,No,,,2573775,2458352,1631683,Yes,2221270,,1,0.727272727,,541.08351,12,0.545454545,0.545454545,0.75,O,,,0.285714286,,----,----,HUnSatLig,----,----,----,,541.20862,541.00000,0.20862
