Site,Core_ID,Treatment,SampleID,Total_core_mass_pot_pie_pans_g,Additional_Wt_toRemove,sequence_valve,Picarro_method,Start_Date_Time,Stop_Date_Time,Time_Zone,Time_elapsed_h,TREATMENT_PHASE,Notes,Who,Ignore_Data
SR,7,sat_II,S7,NO WEIGHT,NA,7,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA,NA
SR,3,sat_II,S3,NO WEIGHT,NA,5,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA,NA
SR,2,sat_II,S2,NO WEIGHT,NA,12,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA,NA
SR,24,sat_II,S24,NO WEIGHT,NA,14,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA,NA
SR,18,sat_II,S18,NO WEIGHT,NA,11,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA,NA
NA,NA,ambient,NA,NA,NA,16,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,AMBIENT,NA,NA,NA
SR,15,field_moist,S15,NO WEIGHT,NA,10,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,21,field_moist,S21,NO WEIGHT,NA,3,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,13,field_moist,S13,NO WEIGHT,NA,14,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,19,field_moist,S19,NO WEIGHT,NA,12,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,1,field_moist,S1,NA,NA,11,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,10,drought,S10,323.63,NA,9,SatII_FM_drought_18Oct2016,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,14,drought,S14,351.2,NA,1,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,25,drought,S25,370.04,NA,6,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,5,drought,S5,367.4,NA,4,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,4,drought,S4,373.32,NA,13,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,15,field_moist,S15,390,10,15,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC,NA
SR,21,field_moist,S21,359.55,10,5,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC,NA
SR,13,field_moist,S13,403.06,10,10,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC,NA
SR,19,field_moist,S19,374.26,10,3,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC,NA
SR,1,field_moist,S1,391.31,10,14,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC,NA
SR,7,sat_II,S7,460.59,NA,7,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC,NA
SR,3,sat_II,S3,451.76,NA,2,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC,NA
SR,2,sat_II,S2,451.48,NA,8,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC,NA
SR,24,sat_II,S24,435.15,NA,12,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC,NA
SR,18,sat_II,S18,439.3,NA,11,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,AMBIENT,NA,NA,NA
SR,10,drought,S10,318.89,NA,10,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,14,drought,S14,369.33,NA,14,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,25,drought,S25,363.57,NA,3,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,5,drought,S5,363.63,NA,5,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,4,drought,S4,366.28,NA,7,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,12/19/2016 11:27,12/19/2016 19:05,America/Los_Angeles,7.633333333,AMBIENT,NA,NA,NA
SR,NA,ambient,NA,NO WEIGHT,NA,16,Sat_I,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,NO WEIGHT,NA,2,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,NO WEIGHT,NA,3,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,NO WEIGHT,NA,5,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,NO WEIGHT,NA,8,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,AMBIENT,NA,NA,NA
SR,10,drought,S10,343.03,10,2,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA,NA
SR,14,drought,S14,345.59,10,3,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA,NA
SR,25,drought,S25,387.11,10,5,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA,NA
SR,5,drought,S5,390.98,10,8,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA,NA
SR,4,drought,S4,361.27,10,7,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,01/31/2017 8:00,1/31/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,01/31/2017 8:00,1/31/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,01/31/2017 8:00,1/31/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,01/31/2017 8:00,1/31/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,01/31/2017 8:00,1/31/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,01/31/2017 8:00,1/31/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/02/2017 8:00,2/2/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/02/2017 8:00,2/2/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/02/2017 8:00,2/2/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/02/2017 8:00,2/2/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/02/2017 8:00,2/2/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/02/2017 8:00,2/2/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/04/2017 8:00,2/4/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/04/2017 8:00,2/4/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/04/2017 8:00,2/4/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/04/2017 8:00,2/4/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/04/2017 8:00,2/4/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/04/2017 8:00,2/4/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/06/2017 8:00,2/6/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/06/2017 8:00,2/6/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/06/2017 8:00,2/6/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/06/2017 8:00,2/6/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/06/2017 8:00,2/6/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/06/2017 8:00,2/6/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/08/2017 8:00,2/8/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/08/2017 8:00,2/8/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/08/2017 8:00,2/8/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/08/2017 8:00,2/8/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/08/2017 8:00,2/8/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/08/2017 8:00,2/8/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/10/2017 8:00,2/10/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/10/2017 8:00,2/10/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/10/2017 8:00,2/10/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/10/2017 8:00,2/10/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/10/2017 8:00,2/10/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/10/2017 8:00,2/10/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/12/2017 8:00,2/12/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/12/2017 8:00,2/12/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/12/2017 8:00,2/12/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/12/2017 8:00,2/12/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/12/2017 8:00,2/12/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/12/2017 8:00,2/12/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/14/2017 8:00,2/14/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/14/2017 8:00,2/14/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/14/2017 8:00,2/14/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/14/2017 8:00,2/14/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/14/2017 8:00,2/14/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/14/2017 8:00,2/14/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/16/2017 8:00,2/16/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/16/2017 8:00,2/16/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/16/2017 8:00,2/16/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/16/2017 8:00,2/16/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/16/2017 8:00,2/16/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/16/2017 8:00,2/16/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,NA,ambient,NA,NA,NA,16,Sat_I,02/18/2017 8:00,2/18/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA,NA
SR,10,drought,S10,169.42,NA,2,NA,02/18/2017 8:00,2/18/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,14,drought,S14,190.29,NA,3,NA,02/18/2017 8:00,2/18/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,25,drought,S25,252.62,NA,5,NA,02/18/2017 8:00,2/18/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,5,drought,S5,247.44,NA,8,NA,02/18/2017 8:00,2/18/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
SR,4,drought,S4,243.77,NA,7,NA,02/18/2017 8:00,2/18/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA,NA
