DWP,CPCRW,SR
1687.40732,,
1688.9296,,
1689.65068,,
1690.532,,
1690.85248,,
1693.17596,,
1696.1404,,
1700.30664,,
1701.3482,,
1702.30964,,
1707.59756,,
1709.19996,,
1711.12284,,
1714.88848,,
1717.45232,,
1718.574,,
1718.81436,,
1718.89448,,
1719.3752,,
1719.93604,,
1725.14384,,
1725.30408,,
1731.47332,,
1733.31608,,
1735.3992,,
1735.7998,,
1739.32508,,
1739.96604,,
1744.53288,,
1745.97504,,
1747.09672,,
1749.74068,,
1752.38464,,
1753.10572,,
1759.99604,,
1760.47676,,
1760.79724,,
1765.60444,,
1766.96648,,
1770.33152,,
1771.0526,,
1772.01404,,
1772.09416,,
1776.58088,,
1781.14772,,
1782.83024,,
1784.91336,,
1788.75912,,
1791.16272,,
1794.2874,,
1801.17772,,
1801.41808,,
1804.3024,,
1805.1036,,
1807.98792,,
1808.78912,,
1809.43008,,
1810.39152,,
1810.63188,,
1812.715,,
1812.715,,
1817.60232,,
1818.16316,,
1819.20472,,
1819.68544,,
1822.08904,,
1825.21372,,
1826.3354,,
1826.41552,,
1829.5402,,
1830.02092,,
1831.06248,,
1833.86668,,
1834.748,,
1835.38896,,
1835.5492,,
1839.07448,,
1845.80456,,
1847.80756,,
1848.44852,,
1849.00936,,
1849.24972,,
1849.65032,,
1851.5732,,
1855.81956,,
1858.94424,,
1860.86712,,
1864.793,,
1867.5972,,
1867.83756,,
1868.15804,,
1868.23816,,
1869.68032,,
1871.36284,,
1871.76344,,
1872.16404,,
1876.811,,
1880.4164,,
1883.2206,,
1892.67476,,
1895.2386,,
1902.12892,,
1903.97168,,
1904.853,,
1906.77588,,
1911.02224,,
1914.78788,,
1915.98968,,
1916.14992,,
1917.11136,,
1920.55652,,
1921.75832,,
1921.99868,,
1927.04624,,
1929.12936,,
1930.41128,,
1932.0938,,
1932.73476,,
1933.05524,,
1936.01968,,
1938.34316,,
1938.34316,,
1944.35216,,
1946.03468,,
1948.5184,,
1948.83888,,
1950.60152,,
1950.922,,
1955.16836,,
1956.29004,,
1956.61052,,
1959.65508,,
1960.77676,,
1962.1388,,
1962.29904,,
1965.50384,,
1967.10624,,
1975.59896,,
1977.7622,,
1977.84232,,
1979.60496,,
1980.1658,,
1985.61396,,
1987.13624,,
1991.30248,,
1992.42416,,
1993.14524,,
1994.10668,,
1997.7922,,
1998.1928,,
2006.68552,,
2007.8072,,
2010.13068,,
2010.45116,,
2010.6114,,
2012.6144,,
2012.93488,,
2013.25536,,
2013.49572,,
2015.73908,,
2020.86676,,
2021.4276,,
2023.27036,,
2024.6324,,
2031.8432,,
2036.2498,,
2038.41304,,
2041.69796,,
2043.38048,,
2043.54072,,
2047.4666,,
2047.94732,,
2048.18768,,
2049.4696,,
2052.2738,,
2052.35392,,
2055.71896,,
2057.081,,
2058.12256,,
2060.20568,,
2061.72796,,
2062.2888,,
2063.65084,,
2067.73696,,
2069.099,,
2075.5086,,
2076.7104,,
2078.07244,,
2078.39292,,
2079.35436,,
2080.3158,,
2080.47604,,
2092.7344,,
2094.81752,,
2097.70184,,
2099.38436,,
2100.26568,,
2100.50604,,
2107.5566,,
2111.80296,,
2112.12344,,
2113.24512,,
2113.88608,,
2117.171,,
2119.01376,,
2133.9962,,
2133.9962,,
2137.44136,,
2137.92208,,
2139.04376,,
2141.76784,,
2142.96964,,
2145.213,,
2146.33468,,
2149.29912,,
2150.0202,,
2150.10032,,
2153.30512,,
2154.26656,,
2154.58704,,
2154.90752,,
2155.38824,,
2155.54848,,
2156.50992,,
2158.19244,,
2167.88696,,
2168.0472,,
2170.4508,,
2171.97308,,
2172.4538,,
2190.4808,,
2193.6856,,
2196.0892,,
2206.66504,,
2210.5108,,
2215.55836,,
2228.85828,,
2232.78416,,
2234.38656,,
2237.67148,,
2239.19376,,
2239.43412,,
2244.00096,,
2255.13764,,
2261.70748,,
2261.7876,,
2264.67192,,
2268.03696,,
2268.11708,,
2269.31888,,
2281.09652,,
2288.54768,,
2289.50912,,
2291.27176,,
2291.59224,,
2297.68136,,
2305.13252,,
2311.0614,,
2311.22164,,
2311.78248,,
2314.02584,,
2314.58668,,
2317.0704,,
2324.44144,,
2326.6848,,
2334.53656,,
2335.57812,,
2339.66424,,
2339.82448,,
2340.46544,,
2342.06784,,
2343.34976,,
2343.83048,,
2343.9106,,
2344.95216,,
2346.55456,,
2355.04728,,
2355.44788,,
2356.7298,,
2357.37076,,
2357.77136,,
2363.86048,,
2365.70324,,
2380.12484,,
2384.61156,,
2389.579,,
2389.579,,
2391.1814,,
2391.42176,,
2394.94704,,
2401.67712,,
2408.08672,,
2409.84936,,
2414.73668,,
2420.4252,,
2420.50532,,
2427.47576,,
2428.8378,,
2442.29796,,
2442.4582,,
2442.77868,,
2462.8888,,
2474.1056,,
2475.3074,,
2478.59232,,
2481.95736,,
2484.28084,,
2491.41152,,
2491.89224,,
2498.70244,,
2500.62532,,
2509.67888,,
2517.85112,,
2527.62576,,
2536.35884,,
2543.0088,,
2545.25216,,
2551.26116,,
2557.19004,,
2561.67676,,
2563.59964,,
2575.37728,,
2580.34472,,
2594.2856,,
2612.95356,,
2613.5144,,
2628.41672,,
2632.50284,,
2638.67208,,
2642.27748,,
2645.24192,,
2648.92744,,
2649.969,,
2658.06112,,
2663.50928,,
2666.71408,,
2674.56584,,
2686.26336,,
2692.35248,,
2695.15668,,
2708.056,,
2712.14212,,
2731.37092,,
2732.092,,
2748.27624,,
2751.56116,,
2754.36536,,
2754.9262,,
2758.9322,,
2771.91164,,
2772.71284,,
2777.52004,,
2783.92964,,
2787.45492,,
2788.89708,,
2798.67172,,
2799.07232,,
2813.65416,,
2840.81484,,
2840.89496,,
2847.14432,,
2848.98708,,
2864.85084,,
2869.97852,,
2897.61992,,
2912.44212,,
2917.08908,,
2944.08952,,
2947.93528,,
2948.33588,,
2948.65636,,
2952.422,,
2954.26476,,
2958.91172,,
2960.75448,,
2963.07796,,
2965.96228,,
2966.68336,,
2978.14052,,
2981.58568,,
2983.18808,,
2983.74892,,
2986.473,,
2986.71336,,
2989.59768,,
2989.6778,,
2991.6808,,
2992.32176,,
2993.20308,,
2995.52656,,
3000.73436,,
3015.15596,,
3017.96016,,
3018.521,,
3021.08484,,
3022.20652,,
3026.61312,,
3033.3432,,
3044.56,,
3046.80336,,
3049.20696,,
3050.40876,,
3054.1744,,
3063.14784,,
3067.95504,,
3079.09172,,
3082.53688,,
3098.2404,,
3108.89636,,
3109.61744,,
3110.2584,,
3115.22584,,
3135.25584,,
3169.06648,,
3192.70188,,
3193.90368,,
3230.67876,,
3233.00224,,
3235.2456,,
3247.10336,,
3250.70876,,
3255.6762,,
3257.75932,,
3258.56052,,
3260.56352,,
3265.85144,,
3270.01768,,
3278.99112,,
3279.07124,,
3291.16936,,
3313.68308,,
3316.40716,,
3324.73964,,
3325.7812,,
3331.62996,,
3345.25036,,
3348.77564,,
3373.53272,,
3386.19168,,
3391.39948,,
3392.60128,,
3397.4886,,
3401.57472,,
3415.115,,
3433.46248,,
3433.70284,,
3444.83952,,
3456.85752,,
3460.30268,,
3462.30568,,
3470.87852,,
3475.84596,,
3503.80784,,
3513.50236,,
3517.18788,,
3534.0932,,
3568.5448,,
3592.9814,,
3594.74404,,
3601.7946,,
3614.77404,,
3629.35588,,
3646.90216,,
3652.59068,,
3658.2792,,
3662.76592,,
3666.77192,,
3671.73936,,
3672.13996,,
3711.23852,,
3723.09628,,
3725.41976,,
3727.1824,,
3730.54744,,
3735.1944,,
3750.0166,,
3750.49732,,
3767.00204,,
3768.68456,,
3787.43264,,
3789.99648,,
3802.57532,,
3814.75356,,
3854.73344,,
3855.69488,,
3867.23216,,
3868.11348,,
3884.37784,,
3888.2236,,
3888.94468,,
3900.16148,,
3902.00424,,
3909.77588,,
3911.859,,
3921.874,,
3928.04324,,
3930.36672,,
3935.33416,,
3958.24848,,
3973.952,,
3990.29648,,
3995.34404,,
4007.76264,,
4015.53428,,
4059.35992,,
4083.23568,,
4086.84108,,
4118.9692,,
4127.86252,,
4165.11832,,
4170.16588,,
4205.57892,,
4256.85572,,
4261.34244,,
4265.1882,,
4292.429,,
4297.31632,,
4326.64024,,
4331.92816,,
4398.10728,,
4401.55244,,
4415.0126,,
4437.92692,,
4501.30184,,
4516.04392,,
4523.33484,,
4538.07692,,
4540.24016,,
4556.18404,,
4568.76288,,
4592.79888,,
4626.44928,,
4693.029,,
4700.48016,,
4705.68796,,
4717.70596,,
4729.56372,,
4737.97632,,
4746.3088,,
4772.66828,,
4776.03332,,
4786.7694,,
4788.13144,,
4791.01576,,
4805.35724,,
4810.48492,,
4814.25056,,
4858.79728,,
4878.18632,,
4880.42968,,
4905.7476,,
4913.19876,,
4915.92284,,
4928.26132,,
4941.64136,,
4952.85816,,
4965.0364,,
4995.32176,,
4996.84404,,
5036.90404,,
5054.61056,,
5055.49188,,
5061.74124,,
5062.14184,,
5094.4302,,
5106.12772,,
5160.5292,,
5178.79656,,
5214.12948,,
5228.2306,,
5268.05024,,
5291.20492,,
5401.61028,,
5503.36268,,
5547.02808,,
5557.76416,,
5565.21532,,
5611.28432,,
5632.27576,,
5670.8936,,
5674.65924,,
5681.95016,,
5768.31952,,
5857.81356,,
5907.08736,,
5927.43784,,
5953.3166,,
5981.51884,,
6080.62728,,
6091.04288,,
6180.13632,,
6217.07164,,
6231.81372,,
6275.7996,,
6278.92428,,
6285.89472,,
6287.17664,,
6353.99672,,
6400.14584,,
6436.19984,,
6462.31896,,
6532.34384,,
6585.22304,,
6588.50796,,
6591.0718,,
6593.55552,,
6615.66864,,
6665.50328,,
6676.63996,,
6697.31092,,
6701.07656,,
6729.19868,,
6765.01232,,
6771.7424,,
6803.87052,,
6832.15288,,
6865.00208,,
6865.40268,,
6923.32944,,
7043.50944,,
7112.89336,,
7119.22284,,
7124.75112,,
7170.49964,,
7172.50264,,
7200.94524,,
7249.17748,,
7283.78932,,
7325.29148,,
7328.33604,,
7332.66252,,
7365.67196,,
7419.27224,,
7466.46292,,
7487.77484,,
7593.85372,,
7621.73548,,
7643.60824,,
7655.0654,,
7658.43044,,
7669.32676,,
7724.52944,,
7728.3752,,
7735.02516,,
7738.06972,,
7738.87092,,
7825.24028,,
7839.3414,,
7866.34184,,
7873.63276,,
7877.55864,,
7906.56208,,
7969.45628,,
7996.29648,,
8014.003,,
8016.32648,,
8079.78152,,
8110.46748,,
8130.177,,
8233.37156,,
8245.22932,,
8254.84372,,
8257.00696,,
8311.2482,,
8354.99372,,
8433.0306,,
8437.75768,,
8445.60944,,
8618.34816,,
8678.27792,,
8703.67596,,
8763.125,,
8817.6066,,
8876.8954,,
9015.98372,,
9055.64312,,
9091.45676,,
9091.617,,
9180.63032,,
9242.56308,,
9307.70064,,
9405.2868,,
9569.77316,,
9618.56624,,
9643.40344,,
9779.76768,,
9826.39752,,
9868.05992,,
9987.67908,,
10158.97564,,
10216.66204,,
10228.27944,,
10355.42988,,
10398.29408,,
10417.2024,,
10703.39104,,
10739.6854,,
10830.46136,,
10954.08652,,
11299.3236,,
11306.77476,,
11495.13688,,
11528.0662,,
11606.66392,,
11645.92272,,
11665.71236,,
11690.3092,,
11764.0196,,
11798.23084,,
11909.19704,,
12086.34236,,
12103.16756,,
12109.09644,,
12137.29868,,
12442.87636,,
12589.57608,,
12638.5294,,
12653.03112,,
12704.38804,,
12936.01496,,
13145.52876,,
13244.31672,,
13314.66208,,
13816.37352,,
13827.9108,,
13859.39796,,
14102.96276,,
14106.56816,,
14295.89172,,
14322.57168,,
14364.23408,,
14463.42264,,
14483.77312,,
14507.40852,,
14662.60096,,
14807.13744,,
14919.62592,,
14949.91128,,
15070.25152,,
15101.25796,,
15528.4578,,
15569.47924,,
15594.79716,,
15774.18584,,
15946.12336,,
16013.74464,,
16017.1898,,
16245.85228,,
16289.43756,,
17409.03444,,
17509.50492,,
18062.97388,,
18167.37024,,
18232.74816,,
18232.98852,,
18410.53444,,
18557.87512,,
18943.5728,,
19252.99624,,
19261.40884,,
19332.5554,,
19595.349,,
19823.05004,,
19916.06936,,
19953.4854,,
19983.77076,,
20097.46104,,
20332.93372,,
20529.1476,,
20626.01268,,
20700.92488,,
21073.48288,,
21395.08456,,
21461.3438,,
21641.45356,,
21799.77068,,
21982.44428,,
22048.30292,,
22209.02364,,
22280.89128,,
22310.85616,,
22344.10596,,
22470.69556,,
22524.85668,,
22903.5038,,
23094.59,,
23205.07548,,
23220.3784,,
23363.3926,,
23817.35252,,
23845.55476,,
23871.59376,,
24340.53612,,
24546.04392,,
24733.12412,,
25375.28592,,
25542.49636,,
25586.08164,,
25923.38684,,
26091.23824,,
26161.90408,,
26259.7306,,
26373.82148,,
26490.23584,,
26740.21024,,
27061.09084,,
27069.98416,,
27554.0692,,
27577.7046,,
27883.20216,,
28970.43056,,
29151.74212,,
29263.34928,,
29457.3198,,
29814.49476,,
30130.48804,,
31075.7438,,
31087.3612,,
31188.07204,,
31363.69508,,
31472.57816,,
32235.72116,,
32274.01852,,
32285.31544,,
32420.23752,,
32814.26768,,
32859.6156,,
33072.49444,,
33173.12516,,
33309.4894,,
33487.27568,,
33602.64848,,
33669.70892,,
33877.70044,,
34203.30812,,
34650.6982,,
34934.64348,,
35494.20156,,
36094.06,,
36099.90876,,
36528.87124,,
37035.0694,,
37548.07776,,
39104.40876,,
39497.157,,
40219.75928,,
40227.21044,,
40456.9946,,
40573.9698,,
40766.57828,,
41036.74292,,
41160.92892,,
41181.03904,,
42071.49272,,
42675.1168,,
43345.80132,,
43570.61804,,
44621.39184,,
45069.503,,
45166.4482,,
45316.59308,,
45340.7092,,
46162.01932,,
47151.26096,,
47414.37504,,
47511.16,,
47645.7616,,
48049.80676,,
48138.4996,,
48478.2084,,
49127.9816,,
49969.40184,,
50444.67368,,
50741.35804,,
51181.13672,,
51542.55804,,
52385.74092,,
52535.72556,,
53120.60156,,
53607.97152,,
55260.04592,,
55666.09408,,
55705.59324,,
55759.1134,,
57229.07504,,
57414.95344,,
58433.27864,,
58461.64112,,
58866.72784,,
58895.25056,,
59223.34196,,
59442.95088,,
59645.65448,,
60124.77208,,
60479.46332,,
60575.20672,,
60853.06288,,
61471.18868,,
61609.63604,,
61837.17684,,
62755.27192,,
62967.34956,,
64479.45432,,
64578.64288,,
64620.70588,,
64871.9622,,
65243.55876,,
65879.55132,,
66382.94528,,
67142.9636,,
67569.6026,,
68123.95288,,
69781.87604,,
69890.35852,,
70066.62252,,
70136.40704,,
71367.53096,,
71875.652,,
72652.97624,,
73083.94172,,
73204.8428,,
73205.96448,,
75467.59184,,
75690.24532,,
75766.92016,,
76026.42884,,
76064.64608,,
76287.94052,,
76764.01356,,
78126.69452,,
78146.48416,,
78186.3038,,
79185.07972,,
80628.52164,,
80750.46428,,
80801.98144,,
80973.35812,,
86148.2288,,
86692.32372,,
86752.41372,,
87850.29808,,
88014.86456,,
88036.49696,,
90958.79384,,
93374.81244,,
94936.51148,,
98691.17504,,
98838.035,,
101623.0863,,
101641.5139,,
106142.6555,,
107002.904,,
107318.096,,
107487.63,,
108419.8262,,
108864.8126,,
110301.7648,,
110403.8377,,
112946.7664,,
113569.9398,,
115549.064,,
116917.5937,,
119281.3741,,
120184.3265,,
120249.464,,
120957.164,,
122340.9966,,
123898.6897,,
128330.4474,,
130442.2503,,
131019.6752,,
132162.6671,,
134218.8668,,
140719.3228,,
144732.774,,
148130.4228,,
151398.9984,,
154393.4834,,
157107.308,,
157284.213,,
162287.2262,,
163085.7022,,
167782.8974,,
176484.1698,,
179248.3098,,
179868.9193,,
185397.3595,,
191690.465,,
199982.0838,,
202912.6331,,
208222.5861,,
211795.3772,,
216024.5916,,
220139.2343,,
226796.6454,,
227690.9449,,
253818.5576,,
260500.806,,
266928.9938,,
276143.1143,,
290277.1636,,
319258.5706,,
334529.042,,
346336.4065,,
368246.5826,,
417785.8201,,
423260.7402,,
433425.0038,,
438179.3246,,
454058.5477,,
464376.8019,,
484908.1128,,
487923.2687,,
512076.8048,,
516884.165,,
523577.1494,,
536954.6256,,
539511.1747,,
548694.2887,,
551363.807,,
597674.2086,,
627402.9749,,
631812.4592,,
634541.9073,,
641060.15,,
650740.8092,,
735914.7788,,
827892.3786,,
867209.3457,,
1248228.498,,
1546546.906,,
1636552.031,,
1761433.473,,
2645896.741,,
