"Mass","C","H","O","N","S","P","Na","El_comp","Class","NeutralMass","AImod","NOSC","HC","OC"
507.2236323,26,36,10,0,0,0,0,"CHO","Lignin",508.2309087,0.19047619047619,-0.615384615384615,1.38,0.38
507.2269983,23,40,10,0,1,0,0,"CHOS","Protein",508.2342747,-0.117647058823529,-0.782608695652174,1.74,0.43
507.2388244,30,36,7,0,0,0,0,"CHO","Lignin",508.2461009,0.358490566037736,-0.733333333333333,1.2,0.23
507.2447748,23,40,12,0,0,0,0,"CHO","Protein",508.2520513,-0.117647058823529,-0.695652173913044,1.74,0.52
507.2600305,27,40,9,0,0,0,0,"CHO","Lignin",508.2673069,0.155555555555556,-0.814814814814815,1.48,0.33
507.2633889,24,44,9,0,1,0,0,"CHOS","Protein",508.2706654,-0.135135135135135,-1,1.83,0.38
507.2712443,26,40,8,2,0,0,0,"CHON","Protein",508.2785208,0.15,-0.692307692307693,1.54,0.31
507.2811629,24,44,11,0,0,0,0,"CHO","Protein",508.2884394,-0.135135135135135,-0.916666666666667,1.83,0.46
507.2964181,28,44,8,0,0,0,0,"CHO","Lipid",508.3036946,0.125,-1,1.57,0.29
507.3175496,25,48,10,0,0,0,0,"CHO","Protein",508.324826,-0.15,-1.12,1.92,0.4
507.332782,29,48,7,0,0,0,0,"CHO","Lipid",508.3400585,0.0980392156862745,-1.17241379310345,1.66,0.24
507.3539115,26,52,9,0,0,0,0,"CHO","Protein",508.361188,-0.162790697674419,-1.30769230769231,2,0.35
507.3691611,30,52,6,0,0,0,0,"CHO","Lipid",508.3764375,0.0740740740740741,-1.33333333333333,1.73,0.2
507.39024,27,56,8,0,0,0,0,"CHO","Lipid",508.3975165,-0.173913043478261,-1.48148148148148,2.07,0.3
507.4055281,31,56,5,0,0,0,0,"CHO","Lipid",508.4128045,0.0526315789473684,-1.48387096774194,1.81,0.16
507.4167485,30,56,4,2,0,0,0,"CHON","Lipid",508.424025,0.0384615384615385,-1.4,1.87,0.13
507.441864,32,60,4,0,0,0,0,"CHO","Lipid",508.4491405,0.0333333333333333,-1.625,1.88,0.12
507.4782752,33,64,3,0,0,0,0,"CHO","Lipid",508.4855517,0.0158730158730159,-1.75757575757576,1.94,0.09
507.5146246,34,68,2,0,0,0,0,"CHO","Lipid",508.521901,0,-1.88235294117647,2,0.06
508.045002,20,16,15,0,0,0,0,"CHO","ConHC",509.0522785,0.44,0.7,0.8,0.75
508.0733523,21,19,14,1,0,0,0,"CHON","Tannin",509.0806287,0.423076923076923,0.571428571428572,0.9,0.67
508.0814216,21,20,14,0,0,0,0,"CHO","Lignin",509.088698,0.357142857142857,0.380952380952381,0.95,0.67
508.0966661,25,20,11,0,0,0,0,"CHO","ConHC",509.1039426,0.538461538461538,0.0800000000000001,0.8,0.44
508.1096725,22,23,13,1,0,0,0,"CHON","Lignin",509.116949,0.344827586206897,0.272727272727273,1.05,0.59
508.1178132,22,24,13,0,0,0,0,"CHO","Lignin",509.1250897,0.290322580645161,0.0909090909090908,1.09,0.59
508.1211708,19,28,13,0,1,0,0,"CHOS","Tannin",509.1284473,-0.130434782608696,0,1.47,0.68
508.130712,19,29,13,0,0,1,0,"CHOP","Tannin",509.1379884,-0.0869565217391304,-0.157894736842105,1.53,0.68
508.1389193,19,28,15,0,0,0,0,"CHO","Tannin",509.1461958,-0.130434782608696,0.105263157894737,1.47,0.79
508.1460941,23,27,12,1,0,0,0,"CHON","Lignin",509.1533705,0.28125,0,1.17,0.52
508.1470232,24,31,7,1,2,0,0,"CHONS","Lignin",509.1542996,0.228571428571429,-0.416666666666667,1.29,0.29
508.1494284,20,31,12,1,1,0,0,"CHONS","AminoSugar",509.1567049,-0.125,-0.0999999999999996,1.55,0.6
508.151979,16,33,15,0,0,1,0,"CHOP","Carb",509.1592555,-0.933333333333333,-0.1875,2.06,0.94
508.1542215,23,28,12,0,0,0,0,"CHO","Lignin",509.161498,0.235294117647059,-0.173913043478261,1.22,0.52
508.1548538,15,32,14,3,0,1,0,"CHONP","Carb",509.1621303,-1.75,0.333333333333333,2.13,0.93
508.160053,16,32,17,0,0,0,0,"CHO","Carb",509.1673295,-1,0.125,2,1.06
508.1672068,20,31,14,1,0,0,0,"CHON","Carb",509.1744833,-0.125,0,1.55,0.7
508.1753428,20,32,14,0,0,0,0,"CHO","AminoSugar",509.1826192,-0.153846153846154,-0.2,1.6,0.7
508.1784773,19,31,13,3,0,0,0,"CHON","AminoSugar",509.1857537,-0.210526315789474,0.210526315789474,1.63,0.68
508.1825221,24,31,11,1,0,0,0,"CHON","Lignin",509.1897985,0.228571428571429,-0.25,1.29,0.46
508.1906124,24,32,11,0,0,0,0,"CHO","Lignin",509.1978889,0.189189189189189,-0.416666666666667,1.33,0.46
508.2011073,25,35,8,1,1,0,0,"CHONS","Lignin",509.2083837,0.184210526315789,-0.56,1.4,0.32
508.2036769,21,35,13,1,0,0,0,"CHON","AminoSugar",509.2109534,-0.148148148148148,-0.285714285714286,1.67,0.62
508.2117491,21,36,13,0,0,0,0,"CHO","AminoSugar",509.2190256,-0.172413793103448,-0.476190476190476,1.71,0.62
508.2188965,25,35,10,1,0,0,0,"CHON","Lignin",509.226173,0.184210526315789,-0.48,1.4,0.4
508.2269948,25,36,10,0,0,0,0,"CHO","Lignin",509.2342713,0.15,-0.64,1.44,0.4
508.2400535,22,39,12,1,0,0,0,"CHON","Protein",509.24733,-0.166666666666667,-0.545454545454546,1.77,0.55
508.2480558,22,40,12,0,0,0,0,"CHO","Protein",509.2553323,-0.1875,-0.727272727272728,1.82,0.55
508.2633659,26,40,9,0,0,0,0,"CHO","Lignin",509.2706423,0.116279069767442,-0.846153846153846,1.54,0.35
508.2763586,23,43,11,1,0,0,0,"CHON","Protein",509.2836351,-0.181818181818182,-0.782608695652174,1.87,0.48
508.2817498,29,39,5,3,0,0,0,"CHON","Lignin",509.2890263,0.340425531914894,-0.689655172413793,1.34,0.17
508.2844958,23,44,11,0,0,0,0,"CHO","Protein",509.2917723,-0.2,-0.956521739130435,1.91,0.48
508.2876216,22,43,10,3,0,0,0,"CHON","Protein",509.2948981,-0.25,-0.636363636363637,1.95,0.45
508.299721,27,44,8,0,0,0,0,"CHO","Lipid",509.3069974,0.0869565217391304,-1.03703703703704,1.63,0.3
508.3044706,24,48,8,1,0,1,0,"CHONP","Protein",509.3117471,-0.166666666666667,-1.20833333333333,2,0.33
508.3181244,30,43,4,3,0,0,0,"CHON","Lignin",509.3254009,0.3,-0.866666666666666,1.43,0.13
508.3361048,28,48,7,0,0,0,0,"CHO","Lipid",509.3433812,0.0612244897959184,-1.21428571428571,1.71,0.25
508.3572225,25,52,9,0,0,0,0,"CHO","Protein",509.364499,-0.219512195121951,-1.36,2.08,0.36
508.3724606,29,52,6,0,0,0,0,"CHO","Lipid",509.379737,0.0384615384615385,-1.37931034482759,1.79,0.21
508.4200976,29,56,4,2,0,0,0,"CHON","Lipid",509.4273741,0,-1.44827586206897,1.93,0.14
508.5180136,33,68,2,0,0,0,0,"CHO","Lipid",509.5252901,-0.03125,-1.93939393939394,2.06,0.06
509.0209688,20,14,16,0,0,0,0,"CHO","ConHC",510.0282453,0.5,0.9,0.7,0.8
509.0243115,17,18,16,0,1,0,0,"CHOS","Tannin",510.031588,0,0.941176470588236,1.06,0.94
509.0362228,24,14,13,0,0,0,0,"CHO","ConHC",510.0434993,0.657142857142857,0.5,0.58,0.54
509.0395764,21,18,13,0,1,0,0,"CHOS","Lignin",510.0468529,0.407407407407407,0.476190476190476,0.86,0.62
509.0416676,30,10,7,2,0,0,0,"CHON","ConHC",510.048944,0.918367346938776,0.333333333333333,0.33,0.23
509.0542617,17,22,12,2,2,0,0,"CHONS","Tannin",510.0615381,-0.142857142857143,0.705882352941177,1.29,0.71
509.0573671,21,18,15,0,0,0,0,"CHO","Tannin",510.0646436,0.407407407407407,0.571428571428572,0.86,0.71
509.0607887,18,22,15,0,1,0,0,"CHOS","Tannin",510.0680652,-0.0526315789473684,0.555555555555555,1.22,0.83
509.0726155,25,18,12,0,0,0,0,"CHO","ConHC",510.079892,0.578947368421053,0.24,0.72,0.48
509.0736686,15,27,15,0,1,1,0,"CHOSP","Carb",510.0809451,-1.09090909090909,0.333333333333333,1.8,1
509.0794376,29,19,7,0,0,1,0,"CHOP","ConHC",510.086714,0.693877551020408,-0.172413793103448,0.66,0.24
509.0937587,22,22,14,0,0,0,0,"CHO","Lignin",510.1010351,0.333333333333333,0.272727272727273,1,0.64
509.0946614,33,19,4,0,0,1,0,"CHOP","ConHC",510.1019378,0.75,-0.333333333333333,0.58,0.12
509.0971379,40,14,1,0,0,0,0,"CHO","ConHC",510.1044144,0.848101265822785,-0.3,0.35,0.02
509.1083525,18,26,13,2,1,0,0,"CHONS","Tannin",510.115629,-0.176470588235294,0.444444444444445,1.44,0.72
509.1090211,26,22,11,0,0,0,0,"CHO","Lignin",510.1162976,0.51219512195122,0,0.85,0.42
509.1147688,19,26,16,0,0,0,0,"CHO","Tannin",510.1220452,-0.0909090909090909,0.315789473684211,1.37,0.84
509.1301357,23,26,13,0,0,0,0,"CHO","Lignin",510.1374121,0.272727272727273,0,1.13,0.57
509.1335162,20,30,13,0,1,0,0,"CHOS","AminoSugar",510.1407927,-0.12,-0.0999999999999996,1.5,0.65
509.1398528,16,35,10,2,2,1,0,"CHONSP","AminoSugar",510.1471293,-1.25,-0.3125,2.19,0.62
509.1437244,21,35,8,0,2,1,0,"CHOSP","Protein",510.1510008,-0.107142857142857,-0.714285714285714,1.67,0.38
509.1453921,27,26,10,0,0,0,0,"CHO","Lignin",510.1526686,0.454545454545455,-0.222222222222222,0.96,0.37
509.1457071,30,27,2,2,1,1,0,"CHONSP","UnsatHC",510.1529836,0.62,-0.5,0.9,0.07
509.1512614,20,30,15,0,0,0,0,"CHO","Carb",510.1585379,-0.12,0,1.5,0.75
509.1545979,38,22,2,0,0,0,0,"CHO","ConHC",510.1618743,0.72972972972973,-0.473684210526316,0.58,0.05
509.1641962,17,35,15,0,0,1,0,"CHOP","Carb",510.1714727,-0.823529411764706,-0.294117647058823,2.06,0.88
509.1665163,24,30,12,0,0,0,0,"CHO","Lignin",510.1737928,0.222222222222222,-0.25,1.25,0.5
509.1698572,21,34,12,0,1,0,0,"CHOS","AminoSugar",510.1771337,-0.142857142857143,-0.380952380952381,1.62,0.57
509.1705869,19,31,14,1,0,0,0,"CHON","Carb",510.1778634,-0.227272727272727,0,1.63,0.74
509.1723649,17,34,17,0,0,0,0,"CHO","Carb",510.1796414,-0.882352941176471,0,2,1
509.1817699,18,31,13,3,0,0,0,"CHON","AminoSugar",510.1890464,-0.352941176470588,0.222222222222222,1.72,0.72
509.183566,16,34,16,2,0,0,0,"CHON","Carb",510.1908425,-1.33333333333333,0.25,2.12,1
509.1876254,21,34,14,0,0,0,0,"CHO","AminoSugar",510.1949019,-0.142857142857143,-0.285714285714286,1.62,0.67
509.1939164,17,39,11,2,1,1,0,"CHONSP","Other",510.2011929,-1.06666666666667,-0.529411764705882,2.29,0.65
509.2004523,18,39,14,0,0,1,0,"CHOP","Carb",510.2077288,-0.75,-0.611111111111111,2.17,0.78
509.2028762,25,34,11,0,0,0,0,"CHO","Lignin",510.2101527,0.179487179487179,-0.48,1.36,0.44
509.205726,24,35,8,2,0,1,0,"CHONP","Lignin",510.2130024,0.205882352941176,-0.541666666666667,1.46,0.33
509.2062654,22,38,11,0,1,0,0,"CHOS","Protein",510.2135419,-0.161290322580645,-0.636363636363637,1.73,0.5
509.206599,25,39,3,2,2,1,0,"CHONSP","Lipid",510.2138754,0.162162162162162,-0.92,1.56,0.12
509.2181185,29,34,8,0,0,0,0,"CHO","Lignin",510.225395,0.36,-0.620689655172414,1.17,0.28
509.2239757,22,38,13,0,0,0,0,"CHO","AminoSugar",510.2312522,-0.161290322580645,-0.545454545454546,1.73,0.59
509.2303338,29,38,2,2,2,0,0,"CHONS","UnsatHC",510.2376102,0.333333333333333,-0.827586206896552,1.31,0.07
509.2392325,26,38,10,0,0,0,0,"CHO","Lignin",510.246509,0.142857142857143,-0.692307692307693,1.46,0.38
509.2425798,23,42,10,0,1,0,0,"CHOS","Protein",510.2498563,-0.176470588235294,-0.869565217391305,1.83,0.43
509.2496351,27,43,5,0,1,1,0,"CHOSP","Lipid",510.2569116,0.133333333333333,-1.14814814814815,1.59,0.19
509.2544616,30,38,7,0,0,0,0,"CHO","Lignin",510.261738,0.320754716981132,-0.8,1.27,0.23
509.2603359,23,42,12,0,0,0,0,"CHO","Protein",510.2676123,-0.176470588235294,-0.782608695652174,1.83,0.52
509.2675033,27,43,7,0,0,1,0,"CHOP","Lipid",510.2747798,0.133333333333333,-1.07407407407407,1.59,0.26
509.2755866,27,42,9,0,0,0,0,"CHO","Protein",510.2828631,0.111111111111111,-0.888888888888889,1.56,0.33
509.2876178,27,46,3,2,2,0,0,"CHONS","Lipid",510.2948943,0.0697674418604651,-1.11111111111111,1.7,0.11
509.2884261,24,47,9,0,0,1,0,"CHOP","Protein",510.2957026,-0.162162162162162,-1.20833333333333,1.96,0.38
509.2967027,24,46,11,0,0,0,0,"CHO","Protein",510.3039791,-0.189189189189189,-1,1.92,0.46
509.3119424,28,46,8,0,0,0,0,"CHO","Lipid",510.3192188,0.0833333333333333,-1.07142857142857,1.64,0.29
509.3232231,27,46,7,2,0,0,0,"CHON","Lipid",510.3304996,0.0697674418604651,-0.962962962962963,1.7,0.26
509.3330898,25,50,10,0,0,0,0,"CHO","Protein",510.3403663,-0.2,-1.2,2,0.4
509.3483249,29,50,7,0,0,0,0,"CHO","Lipid",510.3556014,0.0588235294117647,-1.24137931034483,1.72,0.24
509.3694743,26,54,9,0,0,0,0,"CHO","Protein",510.3767508,-0.209302325581395,-1.38461538461539,2.08,0.35
509.3847189,30,54,6,0,0,0,0,"CHO","Lipid",510.3919954,0.037037037037037,-1.4,1.8,0.2
509.4211312,31,58,5,0,0,0,0,"CHO","Lipid",510.4284076,0.0175438596491228,-1.54838709677419,1.87,0.16
509.4323879,30,58,4,2,0,0,0,"CHON","Lipid",510.4396643,0,-1.46666666666667,1.93,0.13
509.4575503,32,62,4,0,0,0,0,"CHO","Lipid",510.4648267,0,-1.6875,1.94,0.12
509.4939283,33,66,3,0,0,0,0,"CHO","Lipid",510.5012048,-0.0158730158730159,-1.81818181818182,2,0.09
510.0525312,20,17,15,1,0,0,0,"CHON","Tannin",511.0598077,0.434782608695652,0.8,0.85,0.75
510.0607498,20,18,15,0,0,0,0,"CHO","Tannin",511.0680263,0.36,0.6,0.9,0.75
510.0759161,24,18,12,0,0,0,0,"CHO","ConHC",511.0831926,0.555555555555556,0.25,0.75,0.5
510.0889696,21,21,14,1,0,0,0,"CHON","Tannin",511.0962461,0.346153846153846,0.476190476190476,1,0.67
510.0971091,21,22,14,0,0,0,0,"CHO","Lignin",511.1043856,0.285714285714286,0.285714285714286,1.05,0.67
510.1123652,25,22,11,0,0,0,0,"CHO","Lignin",511.1196417,0.487179487179487,0,0.88,0.44
510.1253812,22,25,13,1,0,0,0,"CHON","Lignin",511.1326577,0.275862068965517,0.181818181818182,1.14,0.59
510.1312391,15,29,18,1,0,0,0,"CHON","Other",511.1385156,-1.5,0.666666666666667,1.93,1.2
510.133476,22,26,13,0,0,0,0,"CHO","Lignin",511.1407525,0.225806451612903,0,1.18,0.59
510.1368346,19,30,13,0,1,0,0,"CHOS","AminoSugar",511.1441111,-0.217391304347826,-0.105263157894737,1.58,0.68
510.1439735,23,29,10,1,1,0,0,"CHONS","Lignin",511.1512499,0.21875,-0.173913043478261,1.26,0.43
510.1464628,19,29,15,1,0,0,0,"CHON","Carb",511.1537393,-0.19047619047619,0.210526315789474,1.53,0.79
510.1487122,26,26,10,0,0,0,0,"CHO","Lignin",511.1559887,0.428571428571429,-0.230769230769231,1,0.38
510.1545569,19,30,15,0,0,0,0,"CHO","Carb",511.1618333,-0.217391304347826,0,1.58,0.79
510.1617267,23,29,12,1,0,0,0,"CHON","Lignin",511.1690031,0.21875,-0.0869565217391308,1.26,0.52
510.1625533,24,33,7,1,2,0,0,"CHONS","Lignin",511.1698298,0.171428571428571,-0.5,1.38,0.29
510.1698253,23,30,12,0,0,0,0,"CHO","Lignin",511.1771018,0.176470588235294,-0.260869565217392,1.3,0.52
510.1756359,16,34,17,0,0,0,0,"CHO","Carb",511.1829124,-1.13333333333333,0,2.12,1.06
510.1828427,20,33,14,1,0,0,0,"CHON","Carb",511.1901192,-0.208333333333333,-0.0999999999999996,1.65,0.7
510.1909198,20,34,14,0,0,0,0,"CHO","AminoSugar",511.1981963,-0.230769230769231,-0.3,1.7,0.7
510.1980885,24,33,11,1,0,0,0,"CHON","Lignin",511.2053649,0.171428571428571,-0.333333333333333,1.38,0.46
510.2061767,24,34,11,0,0,0,0,"CHO","Lignin",511.2134532,0.135135135135135,-0.5,1.42,0.46
510.2167039,25,37,8,1,1,0,0,"CHONS","Lignin",511.2239804,0.131578947368421,-0.64,1.48,0.32
510.2192169,21,37,13,1,0,0,0,"CHON","AminoSugar",511.2264933,-0.222222222222222,-0.380952380952381,1.76,0.62
510.221501,28,34,8,0,0,0,0,"CHO","Lignin",511.2287774,0.333333333333333,-0.642857142857143,1.21,0.29
510.2272709,21,38,13,0,0,0,0,"CHO","AminoSugar",511.2345474,-0.241379310344828,-0.571428571428571,1.81,0.62
510.2304871,20,37,12,3,0,0,0,"CHON","AminoSugar",511.2377636,-0.318181818181818,-0.2,1.85,0.6
510.2345236,25,37,10,1,0,0,0,"CHON","Lignin",511.2418001,0.131578947368421,-0.56,1.48,0.4
510.2425282,25,38,10,0,0,0,0,"CHO","Lignin",511.2498047,0.1,-0.72,1.52,0.4
510.2555956,22,41,12,1,0,0,0,"CHON","Protein",511.2628721,-0.233333333333333,-0.636363636363637,1.86,0.55
510.2577556,29,38,7,0,0,0,0,"CHO","Lignin",511.265032,0.294117647058824,-0.827586206896552,1.31,0.24
510.2636724,22,42,12,0,0,0,0,"CHO","Protein",511.2709489,-0.25,-0.818181818181818,1.91,0.55
510.2667829,21,41,11,3,0,0,0,"CHON","Protein",511.2740594,-0.32,-0.476190476190476,1.95,0.52
510.2789149,26,42,9,0,0,0,0,"CHO","Protein",511.2861914,0.0697674418604651,-0.923076923076923,1.62,0.35
510.2908961,26,46,3,2,2,0,0,"CHONS","Lipid",511.2981726,0.024390243902439,-1.15384615384615,1.77,0.12
510.3000629,23,46,11,0,0,0,0,"CHO","Protein",511.3073394,-0.257142857142857,-1.04347826086957,2,0.48
510.3153139,27,46,8,0,0,0,0,"CHO","Lipid",511.3225904,0.0434782608695652,-1.11111111111111,1.7,0.3
510.3364657,24,50,10,0,0,0,0,"CHO","Protein",511.3437421,-0.263157894736842,-1.25,2.08,0.42
510.3728737,25,54,9,0,0,0,0,"CHO","Protein",511.3801502,-0.268292682926829,-1.44,2.16,0.36
510.435801,29,58,4,2,0,0,0,"CHON","Lipid",511.4430775,-0.04,-1.51724137931035,2,0.14
510.4609612,31,62,4,0,0,0,0,"CHO","Lipid",511.4682377,-0.0344827586206897,-1.74193548387097,2,0.13
510.9646817,19,12,13,0,2,0,0,"CHOS","ConHC",511.9719582,0.523809523809524,0.947368421052631,0.63,0.68
511.0001336,19,12,17,0,0,0,0,"CHO","ConHC",512.0074101,0.523809523809524,1.15789473684211,0.63,0.89
511.003564,16,16,17,0,1,0,0,"CHOS","Tannin",512.0108405,-0.0769230769230769,1.25,1,1.06
511.0155395,23,12,14,0,0,0,0,"CHO","ConHC",512.0228159,0.6875,0.695652173913043,0.52,0.61
511.0366359,20,16,16,0,0,0,0,"CHO","Tannin",512.0439124,0.416666666666667,0.8,0.8,0.8
511.0399438,17,20,16,0,1,0,0,"CHOS","Tannin",512.0472202,-0.125,0.823529411764706,1.18,0.94
511.0518719,24,16,13,0,0,0,0,"CHO","ConHC",512.0591483,0.6,0.416666666666667,0.67,0.54
511.0729728,21,20,15,0,0,0,0,"CHO","Tannin",512.0802493,0.333333333333333,0.476190476190476,0.95,0.71
511.0763209,39,12,2,0,0,0,0,"CHO","ConHC",512.0835974,0.868421052631579,-0.205128205128205,0.31,0.05
511.0842895,20,20,14,2,0,0,0,"CHON","Tannin",512.0915659,0.363636363636364,0.7,1,0.7
511.0882294,25,20,12,0,0,0,0,"CHO","Lignin",512.0955059,0.526315789473684,0.16,0.8,0.48
511.0916301,22,24,12,0,1,0,0,"CHOS","Lignin",512.0989066,0.266666666666667,0.0909090909090908,1.09,0.55
511.0941487,18,24,17,0,0,0,0,"CHO","Tannin",512.1014252,-0.157894736842105,0.555555555555555,1.33,0.94
511.0961937,30,25,2,0,2,1,0,"CHOSP","UnsatHC",512.1034702,0.596153846153846,-0.566666666666666,0.83,0.07
511.1069669,15,29,17,0,0,1,0,"CHOP","Other",512.1142434,-1.27272727272727,0.333333333333333,1.93,1.13
511.1093241,22,24,14,0,0,0,0,"CHO","Lignin",512.1166006,0.266666666666667,0.181818181818182,1.09,0.64
511.1122986,21,25,11,2,0,1,0,"CHONP","Lignin",512.119575,0.32,0.142857142857143,1.19,0.52
511.1126677,40,16,1,0,0,0,0,"CHO","ConHC",512.1199441,0.822784810126582,-0.35,0.4,0.02
511.1223578,19,29,14,0,0,1,0,"CHOP","Carb",512.1296343,-0.136363636363636,-0.0526315789473681,1.53,0.74
511.1246187,26,24,11,0,0,0,0,"CHO","Lignin",512.1318952,0.463414634146341,-0.0769230769230766,0.92,0.42
511.1279767,23,28,11,0,1,0,0,"CHOS","Lignin",512.1352532,0.212121212121212,-0.173913043478261,1.22,0.48
511.1292407,34,25,1,0,1,1,0,"CHOSP","ConHC",512.1365172,0.666666666666667,-0.617647058823529,0.74,0.03
511.1303823,19,28,16,0,0,0,0,"CHO","Tannin",512.1376587,-0.181818181818182,0.210526315789474,1.47,0.84
511.1323802,31,29,1,0,2,1,0,"CHOSP","UnsatHC",512.1396567,0.545454545454545,-0.741935483870968,0.94,0.03
511.1434173,16,33,16,0,0,1,0,"CHOP","Carb",512.1506938,-1.07142857142857,-0.0625,2.06,1
511.1456836,23,28,13,0,0,0,0,"CHO","Lignin",512.1529601,0.212121212121212,-0.0869565217391308,1.22,0.57
511.1464734,24,32,8,0,2,0,0,"CHOS","Lignin",512.1537499,0.166666666666667,-0.5,1.33,0.33
511.147294,22,29,10,1,1,0,0,"CHONS","Lignin",512.1545705,0.166666666666667,-0.181818181818182,1.32,0.45
511.1490634,20,32,13,0,1,0,0,"CHOS","AminoSugar",512.1563399,-0.2,-0.2,1.6,0.65
511.1497565,18,29,15,1,0,0,0,"CHON","Carb",512.1570329,-0.315789473684211,0.222222222222222,1.61,0.83
511.1553966,16,37,10,2,2,1,0,"CHONSP","Other",512.1626731,-1.41666666666667,-0.4375,2.31,0.62
511.1578079,23,32,7,2,2,0,0,"CHONS","Lignin",512.1650844,0.161290322580645,-0.347826086956522,1.39,0.3
511.1587064,20,33,13,0,0,1,0,"CHOP","AminoSugar",512.1659828,-0.16,-0.35,1.65,0.65
511.160935,27,28,10,0,0,0,0,"CHO","Lignin",512.1682115,0.409090909090909,-0.296296296296297,1.04,0.37
511.1629313,15,32,17,2,0,0,0,"CHON","Other",512.1702077,-1.88888888888889,0.533333333333333,2.13,1.13
511.1642668,24,32,10,0,1,0,0,"CHOS","Lignin",512.1715432,0.166666666666667,-0.416666666666667,1.33,0.42
511.1667882,20,32,15,0,0,0,0,"CHO","Carb",512.1740647,-0.2,-0.0999999999999996,1.6,0.75
511.1739574,24,33,10,0,0,1,0,"CHOP","Lignin",512.1812338,0.194444444444444,-0.541666666666667,1.38,0.42
511.1780262,19,32,14,2,0,0,0,"CHON","Carb",512.1853027,-0.3,0.105263157894737,1.68,0.74
511.1796537,28,32,7,0,1,0,0,"CHOS","Lignin",512.1869302,0.361702127659574,-0.571428571428571,1.14,0.25
511.1820574,24,32,12,0,0,0,0,"CHO","Lignin",512.1893338,0.166666666666667,-0.333333333333333,1.33,0.5
511.1832765,35,29,2,0,0,1,0,"CHOP","UnsatHC",512.1905529,0.621212121212121,-0.714285714285714,0.83,0.06
511.1853859,21,36,12,0,1,0,0,"CHOS","AminoSugar",512.1926624,-0.214285714285714,-0.476190476190476,1.71,0.57
511.1950709,21,37,12,0,0,1,0,"CHOP","AminoSugar",512.2023473,-0.178571428571429,-0.619047619047619,1.76,0.57
511.1973092,28,32,9,0,0,0,0,"CHO","Lignin",512.2045856,0.361702127659574,-0.5,1.14,0.32
511.2031605,21,36,14,0,0,0,0,"CHO","AminoSugar",512.210437,-0.214285714285714,-0.380952380952381,1.71,0.67
511.2103422,25,37,9,0,0,1,0,"CHOP","Lignin",512.2176187,0.153846153846154,-0.76,1.48,0.36
511.214435,20,36,13,2,0,0,0,"CHON","AminoSugar",512.2217115,-0.304347826086957,-0.2,1.8,0.65
511.216021,29,36,6,0,1,0,0,"CHOS","Lignin",512.2232974,0.32,-0.758620689655173,1.24,0.21
511.2184363,25,36,11,0,0,0,0,"CHO","Lignin",512.2257128,0.128205128205128,-0.56,1.44,0.44
511.2195234,36,33,1,0,0,1,0,"CHOP","UnsatHC",512.2267999,0.579710144927536,-0.861111111111111,0.92,0.03
511.2215561,22,40,11,0,1,0,0,"CHOS","Protein",512.2288325,-0.225806451612903,-0.727272727272728,1.82,0.5
511.2218388,22,40,11,0,1,0,0,"CHOS","Protein",512.2291153,-0.225806451612903,-0.727272727272728,1.82,0.5
511.2249069,21,41,8,2,1,1,0,"CHONSP","Protein",512.2321833,-0.269230769230769,-0.809523809523809,1.95,0.38
511.2314995,22,41,11,0,0,1,0,"CHOP","Protein",512.238776,-0.193548387096774,-0.863636363636363,1.86,0.5
511.2336995,19,37,12,3,0,0,0,"CHON","AminoSugar",512.2409759,-0.45,-0.210526315789473,1.95,0.63
511.2395594,22,40,13,0,0,0,0,"CHO","AminoSugar",512.2468359,-0.225806451612903,-0.636363636363637,1.82,0.59
511.246742,26,41,8,0,0,1,0,"CHOP","Protein",512.2540184,0.119047619047619,-0.961538461538462,1.58,0.31
511.2548391,26,40,10,0,0,0,0,"CHO","Protein",512.2621156,0.0952380952380952,-0.769230769230769,1.54,0.38
511.2701057,20,41,11,3,0,0,0,"CHON","Protein",512.2773822,-0.434782608695652,-0.5,2.05,0.55
511.2759924,23,44,12,0,0,0,0,"CHO","Protein",512.2832689,-0.235294117647059,-0.869565217391305,1.91,0.52
511.2912517,27,44,9,0,0,0,0,"CHO","Protein",512.2985282,0.0666666666666667,-0.962962962962963,1.63,0.33
511.2977359,23,49,6,2,1,1,0,"CHONSP","Lipid",512.3050123,-0.28125,-1.26086956521739,2.13,0.26
511.3033995,27,48,3,2,2,0,0,"CHONS","Lipid",512.310676,0.0232558139534884,-1.18518518518519,1.78,0.11
511.3041559,24,49,9,0,0,1,0,"CHOP","Protein",512.3114323,-0.216216216216216,-1.29166666666667,2.04,0.38
511.3065001,31,44,6,0,0,0,0,"CHO","Lignin",512.3137766,0.25,-1.03225806451613,1.42,0.19
511.3124102,24,48,11,0,0,0,0,"CHO","Protein",512.3196867,-0.243243243243243,-1.08333333333333,2,0.46
511.3276784,28,48,8,0,0,0,0,"CHO","Lipid",512.3349549,0.0416666666666667,-1.14285714285714,1.71,0.29
511.3389397,27,48,7,2,0,0,0,"CHON","Lipid",512.3462162,0.0232558139534884,-1.03703703703704,1.78,0.26
511.3486457,25,52,10,0,0,0,0,"CHO","Protein",512.3559222,-0.25,-1.28,2.08,0.4
