"MolForm","tension","site","Mass","HC","OC","Class","drought2","fm2","saturation2","unique"
"C18H37O11","1.5 kPa","CPCRW",472.2035491,2.06,0.61,"AminoSugar","new",NA,NA,"drought"
"C18H37O11","1.5 kPa","SR",459.200204,2.06,0.61,"AminoSugar","lost",NA,"lost",NA
"C18H37O11","1.5 kPa","SR",472.2035491,2.06,0.61,"AminoSugar","lost",NA,"lost",NA
"C18H37O11","50 kPa","CPCRW",459.200204,2.06,0.61,"AminoSugar","new",NA,NA,"drought"
"C18H37O11","50 kPa","CPCRW",472.2035491,2.06,0.61,"AminoSugar","new",NA,NA,"drought"
"C18H37O11","50 kPa","DWP",459.200204,2.06,0.61,"AminoSugar","new",NA,NA,"drought"
"C18H37O11","50 kPa","DWP",472.2035491,2.06,0.61,"AminoSugar","new",NA,NA,"drought"
"C18H37O11","50 kPa","SR",459.200204,2.06,0.61,"AminoSugar","lost","lost",NA,NA
"C18H37O11","50 kPa","SR",472.2035491,2.06,0.61,"AminoSugar","lost","lost",NA,NA
"C18H37O12","1.5 kPa","CPCRW",475.1950732,2.06,0.67,"AminoSugar","new",NA,NA,"drought"
"C18H37O12","1.5 kPa","CPCRW",488.1985055,2.06,0.67,"AminoSugar","new",NA,NA,"drought"
"C18H37O12","1.5 kPa","DWP",475.1950732,2.06,0.67,"AminoSugar","lost","lost","lost",NA
"C18H37O12","1.5 kPa","DWP",488.1985055,2.06,0.67,"AminoSugar","lost","lost","lost",NA
"C18H37O12","50 kPa","DWP",475.1950732,2.06,0.67,"AminoSugar","lost","lost","lost",NA
"C18H37O12","50 kPa","DWP",488.1985055,2.06,0.67,"AminoSugar","lost","lost","lost",NA
"C18H37O12","50 kPa","SR",475.1950732,2.06,0.67,"AminoSugar","lost","lost","lost",NA
"C18H37O12","50 kPa","SR",488.1985055,2.06,0.67,"AminoSugar","lost","lost","lost",NA
"C18H38O10","1.5 kPa","CPCRW",413.2391951,2.11,0.56,"AminoSugar","lost","lost","lost",NA
"C18H38O10","1.5 kPa","CPCRW",426.2425225,2.11,0.56,"Protein","lost","lost","lost",NA
"C18H38O10","1.5 kPa","DWP",413.2391951,2.11,0.56,"AminoSugar","lost","lost","lost",NA
"C18H38O10","1.5 kPa","DWP",426.2425225,2.11,0.56,"Protein","lost","lost","lost",NA
"C18H38O10","1.5 kPa","SR",413.2391951,2.11,0.56,"AminoSugar","lost",NA,"lost",NA
"C18H38O10","1.5 kPa","SR",426.2425225,2.11,0.56,"Protein","lost",NA,"lost",NA
"C18H38O10","50 kPa","SR",413.2391951,2.11,0.56,"AminoSugar",NA,"new",NA,"field moist"
"C18H38O10","50 kPa","SR",426.2425225,2.11,0.56,"Protein",NA,"new",NA,"field moist"
"C18H38O13S","1.5 kPa","CPCRW",493.196101,2.11,0.72,"Carb","lost","lost","lost",NA
"C18H38O13S","1.5 kPa","DWP",493.196101,2.11,0.72,"Carb","lost","lost","lost",NA
"C18H38O6S","1.5 kPa","CPCRW",381.2315942,2.11,0.33,"Protein",NA,NA,NA,NA
"C18H38O6S","1.5 kPa","DWP",381.2315942,2.11,0.33,"Protein",NA,NA,NA,NA
"C18H38O6S","1.5 kPa","SR",381.2315942,2.11,0.33,"Protein","lost",NA,NA,NA
"C18H38O6S","50 kPa","SR",381.2315942,2.11,0.33,"Protein","lost","lost","lost",NA
"C18H38O7S","1.5 kPa","CPCRW",397.2265331,2.11,0.39,"Protein",NA,NA,NA,NA
"C18H38O7S","1.5 kPa","DWP",397.2265331,2.11,0.39,"Protein",NA,NA,NA,NA
"C18H38O7S","1.5 kPa","SR",397.2265331,2.11,0.39,"Protein",NA,NA,NA,NA
"C18H38O7S","50 kPa","CPCRW",397.2265331,2.11,0.39,"Protein",NA,"lost","lost",NA
"C18H38O7S","50 kPa","DWP",397.2265331,2.11,0.39,"Protein","new","new",NA,NA
"C18H38O7S","50 kPa","SR",397.2265331,2.11,0.39,"Protein",NA,NA,NA,NA
"C18H38O8S","1.5 kPa","CPCRW",413.2214161,2.11,0.44,"Protein","lost","lost",NA,NA
"C18H38O8S","1.5 kPa","DWP",413.2214161,2.11,0.44,"Protein","lost","lost","lost",NA
"C18H38O8S","1.5 kPa","SR",413.2214161,2.11,0.44,"Protein","lost",NA,NA,NA
"C18H38O8S","50 kPa","CPCRW",413.2214161,2.11,0.44,"Protein","lost","lost","lost",NA
"C18H38O8S","50 kPa","DWP",413.2214161,2.11,0.44,"Protein","lost","lost","lost",NA
"C18H38O8S","50 kPa","SR",413.2214161,2.11,0.44,"Protein",NA,"new",NA,"field moist"
"C18H8O8","1.5 kPa","DWP",351.0145999,0.44,0.44,"ConHC",NA,NA,"new","saturation"
"C18H8O8","50 kPa","CPCRW",351.0145999,0.44,0.44,"ConHC","lost","lost","lost",NA
"C18H8O9","50 kPa","DWP",367.0095298,0.44,0.5,"ConHC",NA,NA,"new","saturation"
"C19H10O10","1.5 kPa","CPCRW",397.0201154,0.53,0.53,"ConHC","lost","lost","lost",NA
"C19H10O10","1.5 kPa","DWP",397.0201154,0.53,0.53,"ConHC",NA,"new","new",NA
"C19H10O10","50 kPa","CPCRW",397.0201154,0.53,0.53,"ConHC","lost","lost","lost",NA
"C19H10O10","50 kPa","DWP",397.0201154,0.53,0.53,"ConHC",NA,NA,"new","saturation"
"C19H10O11","50 kPa","CPCRW",413.0150268,0.53,0.58,"ConHC","lost","lost","lost",NA
"C19H10O8","1.5 kPa","DWP",365.030268,0.53,0.42,"ConHC",NA,NA,"new","saturation"
"C19H10O8","50 kPa","CPCRW",365.030268,0.53,0.42,"ConHC","lost","lost","lost",NA
"C19H10O9","1.5 kPa","CPCRW",381.0251557,0.53,0.47,"ConHC","lost","lost","lost",NA
"C19H10O9","1.5 kPa","DWP",381.0251557,0.53,0.47,"ConHC",NA,NA,"new","saturation"
"C19H10O9","50 kPa","CPCRW",381.0251557,0.53,0.47,"ConHC","lost","lost","lost",NA
"C19H10O9","50 kPa","DWP",381.0251557,0.53,0.47,"ConHC","new","new","new",NA
"C19H12O10","1.5 kPa","CPCRW",399.035806,0.63,0.53,"ConHC","lost",NA,"lost",NA
"C19H12O10","1.5 kPa","DWP",399.035806,0.63,0.53,"ConHC",NA,"new","new",NA
"C19H12O10","50 kPa","CPCRW",399.035806,0.63,0.53,"ConHC",NA,NA,NA,NA
"C19H12O10","50 kPa","DWP",399.035806,0.63,0.53,"ConHC",NA,NA,NA,NA
"C19H12O11","1.5 kPa","CPCRW",415.0307253,0.63,0.58,"ConHC","lost",NA,"lost",NA
"C19H12O11","1.5 kPa","CPCRW",428.0340691,0.63,0.58,"ConHC","lost",NA,"lost",NA
"C19H12O11","1.5 kPa","DWP",415.0307253,0.63,0.58,"ConHC",NA,"new","new",NA
"C19H12O11","1.5 kPa","DWP",428.0340691,0.63,0.58,"ConHC",NA,"new","new",NA
"C19H12O11","50 kPa","CPCRW",415.0307253,0.63,0.58,"ConHC",NA,NA,"lost",NA
"C19H12O11","50 kPa","CPCRW",428.0340691,0.63,0.58,"ConHC",NA,NA,"lost",NA
"C19H12O11","50 kPa","DWP",415.0307253,0.63,0.58,"ConHC",NA,NA,NA,NA
"C19H12O11","50 kPa","DWP",428.0340691,0.63,0.58,"ConHC",NA,NA,NA,NA
"C19H12O12","1.5 kPa","CPCRW",431.0256239,0.63,0.63,"ConHC","lost","lost","lost",NA
"C19H12O12","1.5 kPa","DWP",431.0256239,0.63,0.63,"ConHC",NA,"new",NA,"field moist"
"C19H12O12","50 kPa","CPCRW",431.0256239,0.63,0.63,"ConHC",NA,"lost",NA,NA
"C19H12O12","50 kPa","DWP",431.0256239,0.63,0.63,"ConHC","lost","lost",NA,NA
"C19H12O13","50 kPa","CPCRW",447.0205062,0.63,0.68,"ConHC","lost","lost","lost",NA
"C19H12O4S","1.5 kPa","CPCRW",335.0384196,0.63,0.21,"ConHC","new","new","new",NA
"C19H12O4S","50 kPa","CPCRW",335.0384196,0.63,0.21,"ConHC",NA,"new",NA,"field moist"
"C19H12O5S","1.5 kPa","CPCRW",351.0333274,0.63,0.26,"ConHC",NA,"new","new",NA
"C19H12O5S","50 kPa","CPCRW",351.0333274,0.63,0.26,"ConHC","lost","lost","lost",NA
"C19H12O7","1.5 kPa","CPCRW",351.0510082,0.63,0.37,"ConHC","lost","lost","lost",NA
"C19H12O7","1.5 kPa","DWP",351.0510082,0.63,0.37,"ConHC",NA,NA,"new","saturation"
"C19H12O7","50 kPa","CPCRW",351.0510082,0.63,0.37,"ConHC","lost","lost","lost",NA
"C19H12O7","50 kPa","DWP",351.0510082,0.63,0.37,"ConHC",NA,NA,"new","saturation"
"C19H12O8","1.5 kPa","CPCRW",367.0459044,0.63,0.42,"ConHC","lost",NA,"lost",NA
"C19H12O8","1.5 kPa","DWP",367.0459044,0.63,0.42,"ConHC",NA,"new","new",NA
"C19H12O8","50 kPa","CPCRW",367.0459044,0.63,0.42,"ConHC",NA,NA,NA,NA
"C19H12O8","50 kPa","DWP",367.0459044,0.63,0.42,"ConHC",NA,"new","new",NA
"C19H12O9","1.5 kPa","CPCRW",383.040865,0.63,0.47,"ConHC","lost",NA,NA,NA
"C19H12O9","1.5 kPa","DWP",383.040865,0.63,0.47,"ConHC",NA,"new","new",NA
"C19H12O9","50 kPa","CPCRW",383.040865,0.63,0.47,"ConHC",NA,NA,NA,NA
"C19H12O9","50 kPa","DWP",383.040865,0.63,0.47,"ConHC",NA,NA,NA,NA
"C19H14O10","1.5 kPa","CPCRW",401.0514186,0.74,0.53,"ConHC",NA,NA,NA,NA
"C19H14O10","1.5 kPa","CPCRW",414.0548152,0.74,0.53,"ConHC",NA,NA,NA,NA
"C19H14O10","1.5 kPa","DWP",401.0514186,0.74,0.53,"ConHC",NA,NA,NA,NA
"C19H14O10","1.5 kPa","DWP",414.0548152,0.74,0.53,"ConHC",NA,NA,NA,NA
"C19H14O10","1.5 kPa","SR",401.0514186,0.74,0.53,"ConHC",NA,"lost",NA,NA
"C19H14O10","1.5 kPa","SR",414.0548152,0.74,0.53,"ConHC",NA,"lost",NA,NA
"C19H14O10","50 kPa","CPCRW",401.0514186,0.74,0.53,"ConHC",NA,NA,NA,NA
"C19H14O10","50 kPa","CPCRW",414.0548152,0.74,0.53,"ConHC",NA,NA,NA,NA
"C19H14O10","50 kPa","DWP",401.0514186,0.74,0.53,"ConHC",NA,NA,NA,NA
"C19H14O10","50 kPa","DWP",414.0548152,0.74,0.53,"ConHC",NA,NA,NA,NA
"C19H14O10","50 kPa","SR",401.0514186,0.74,0.53,"ConHC","lost","lost","lost",NA
"C19H14O10","50 kPa","SR",414.0548152,0.74,0.53,"ConHC","lost","lost","lost",NA
"C19H14O11","1.5 kPa","CPCRW",417.0463689,0.74,0.58,"ConHC","lost",NA,NA,NA
"C19H14O11","1.5 kPa","CPCRW",430.0496555,0.74,0.58,"ConHC","lost",NA,NA,NA
"C19H14O11","1.5 kPa","DWP",417.0463689,0.74,0.58,"ConHC","lost",NA,NA,NA
"C19H14O11","1.5 kPa","DWP",430.0496555,0.74,0.58,"ConHC","lost",NA,NA,NA
"C19H14O11","50 kPa","CPCRW",417.0463689,0.74,0.58,"ConHC",NA,NA,NA,NA
"C19H14O11","50 kPa","CPCRW",430.0496555,0.74,0.58,"ConHC",NA,NA,NA,NA
"C19H14O11","50 kPa","DWP",417.0463689,0.74,0.58,"ConHC",NA,NA,NA,NA
"C19H14O11","50 kPa","DWP",430.0496555,0.74,0.58,"ConHC",NA,NA,NA,NA
"C19H14O11","50 kPa","SR",417.0463689,0.74,0.58,"ConHC","lost","lost","lost",NA
"C19H14O11","50 kPa","SR",430.0496555,0.74,0.58,"ConHC","lost","lost","lost",NA
"C19H14O12","1.5 kPa","CPCRW",433.0412208,0.74,0.63,"ConHC",NA,NA,NA,NA
"C19H14O12","1.5 kPa","CPCRW",446.0445485,0.74,0.63,"ConHC",NA,NA,NA,NA
"C19H14O12","1.5 kPa","DWP",433.0412208,0.74,0.63,"ConHC",NA,"new","new",NA
"C19H14O12","1.5 kPa","DWP",446.0445485,0.74,0.63,"ConHC",NA,"new","new",NA
"C19H14O12","1.5 kPa","SR",433.0412208,0.74,0.63,"ConHC","lost","lost","lost",NA
"C19H14O12","1.5 kPa","SR",446.0445485,0.74,0.63,"ConHC","lost","lost","lost",NA
"C19H14O12","50 kPa","CPCRW",433.0412208,0.74,0.63,"ConHC",NA,NA,NA,NA
"C19H14O12","50 kPa","CPCRW",446.0445485,0.74,0.63,"ConHC",NA,NA,NA,NA
"C19H14O12","50 kPa","DWP",433.0412208,0.74,0.63,"ConHC",NA,NA,NA,NA
"C19H14O12","50 kPa","DWP",446.0445485,0.74,0.63,"ConHC",NA,NA,NA,NA
"C19H14O12","50 kPa","SR",433.0412208,0.74,0.63,"ConHC",NA,"lost","lost",NA
"C19H14O12","50 kPa","SR",446.0445485,0.74,0.63,"ConHC",NA,"lost","lost",NA
"C19H14O13","1.5 kPa","DWP",449.0362045,0.74,0.68,"ConHC",NA,"new",NA,"field moist"
"C19H14O13","50 kPa","CPCRW",449.0362045,0.74,0.68,"ConHC",NA,"lost","lost",NA
"C19H14O13","50 kPa","DWP",449.0362045,0.74,0.68,"ConHC",NA,"new","new",NA
"C19H14O14","50 kPa","CPCRW",465.0310486,0.74,0.74,"ConHC",NA,"lost","lost",NA
"C19H14O14","50 kPa","CPCRW",478.0345038,0.74,0.74,"ConHC",NA,"lost","lost",NA
"C19H14O2S","1.5 kPa","CPCRW",305.0642564,0.74,0.11,"ConHC",NA,"new","new",NA
"C19H14O3S","1.5 kPa","CPCRW",321.0591633,0.74,0.16,"ConHC","new","new","new",NA
"C19H14O3S","50 kPa","CPCRW",321.0591633,0.74,0.16,"ConHC",NA,"new",NA,"field moist"
"C19H14O4S","1.5 kPa","CPCRW",337.0540649,0.74,0.21,"ConHC","new","new","new",NA
"C19H14O4S","50 kPa","CPCRW",337.0540649,0.74,0.21,"ConHC",NA,"new",NA,"field moist"
"C19H14O6","50 kPa","CPCRW",337.0717254,0.74,0.32,"ConHC","lost","lost",NA,NA
"C19H14O7","1.5 kPa","CPCRW",353.0666419,0.74,0.37,"ConHC","lost",NA,NA,NA
"C19H14O7","1.5 kPa","DWP",353.0666419,0.74,0.37,"ConHC",NA,"new","new",NA
"C19H14O7","50 kPa","CPCRW",353.0666419,0.74,0.37,"ConHC",NA,NA,NA,NA
"C19H14O7","50 kPa","DWP",353.0666419,0.74,0.37,"ConHC","lost",NA,NA,NA
"C19H14O7","50 kPa","SR",353.0666419,0.74,0.37,"ConHC","lost","lost","lost",NA
"C19H14O8","1.5 kPa","CPCRW",369.061573,0.74,0.42,"ConHC","lost",NA,NA,NA
"C19H14O8","1.5 kPa","CPCRW",382.0649884,0.74,0.42,"ConHC","lost",NA,NA,NA
"C19H14O8","1.5 kPa","DWP",369.061573,0.74,0.42,"ConHC",NA,"new","new",NA
"C19H14O8","1.5 kPa","DWP",382.0649884,0.74,0.42,"ConHC",NA,"new","new",NA
"C19H14O8","1.5 kPa","SR",369.061573,0.74,0.42,"ConHC","new",NA,NA,"drought"
"C19H14O8","1.5 kPa","SR",382.0649884,0.74,0.42,"ConHC","new",NA,NA,"drought"
"C19H14O8","50 kPa","CPCRW",369.061573,0.74,0.42,"ConHC",NA,NA,NA,NA
"C19H14O8","50 kPa","CPCRW",382.0649884,0.74,0.42,"ConHC",NA,NA,NA,NA
"C19H14O8","50 kPa","DWP",369.061573,0.74,0.42,"ConHC",NA,NA,NA,NA
"C19H14O8","50 kPa","DWP",382.0649884,0.74,0.42,"ConHC",NA,NA,NA,NA
"C19H14O8","50 kPa","SR",369.061573,0.74,0.42,"ConHC","lost","lost","lost",NA
"C19H14O8","50 kPa","SR",382.0649884,0.74,0.42,"ConHC","lost","lost","lost",NA
"C19H14O9","1.5 kPa","CPCRW",385.0564571,0.74,0.47,"ConHC",NA,NA,NA,NA
"C19H14O9","1.5 kPa","CPCRW",398.0598328,0.74,0.47,"ConHC",NA,NA,NA,NA
"C19H14O9","1.5 kPa","DWP",385.0564571,0.74,0.47,"ConHC","new","new","new",NA
"C19H14O9","1.5 kPa","DWP",398.0598328,0.74,0.47,"ConHC","new","new","new",NA
"C19H14O9","1.5 kPa","SR",385.0564571,0.74,0.47,"ConHC",NA,"lost",NA,NA
"C19H14O9","1.5 kPa","SR",398.0598328,0.74,0.47,"ConHC",NA,"lost",NA,NA
"C19H14O9","50 kPa","CPCRW",385.0564571,0.74,0.47,"ConHC",NA,NA,NA,NA
"C19H14O9","50 kPa","CPCRW",398.0598328,0.74,0.47,"ConHC",NA,NA,NA,NA
"C19H14O9","50 kPa","DWP",385.0564571,0.74,0.47,"ConHC",NA,NA,NA,NA
"C19H14O9","50 kPa","DWP",398.0598328,0.74,0.47,"ConHC",NA,NA,NA,NA
"C19H14O9","50 kPa","SR",385.0564571,0.74,0.47,"ConHC","lost","lost","lost",NA
"C19H14O9","50 kPa","SR",398.0598328,0.74,0.47,"ConHC","lost","lost","lost",NA
"C19H16O10","1.5 kPa","CPCRW",403.0670615,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","1.5 kPa","CPCRW",416.0704319,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","1.5 kPa","DWP",403.0670615,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","1.5 kPa","DWP",416.0704319,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","1.5 kPa","SR",403.0670615,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","1.5 kPa","SR",416.0704319,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","50 kPa","CPCRW",403.0670615,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","50 kPa","CPCRW",416.0704319,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","50 kPa","DWP",403.0670615,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","50 kPa","DWP",416.0704319,0.84,0.53,"Lignin",NA,NA,NA,NA
"C19H16O10","50 kPa","SR",403.0670615,0.84,0.53,"Lignin",NA,NA,"lost",NA
"C19H16O10","50 kPa","SR",416.0704319,0.84,0.53,"Lignin",NA,NA,"lost",NA
"C19H16O11","1.5 kPa","CPCRW",419.0620178,0.84,0.58,"Lignin",NA,NA,NA,NA
"C19H16O11","1.5 kPa","CPCRW",432.0653682,0.84,0.58,"Lignin",NA,NA,NA,NA
"C19H16O11","1.5 kPa","DWP",419.0620178,0.84,0.58,"Lignin",NA,NA,NA,NA
"C19H16O11","1.5 kPa","DWP",432.0653682,0.84,0.58,"Lignin",NA,NA,NA,NA
"C19H16O11","1.5 kPa","SR",419.0620178,0.84,0.58,"Lignin","lost","lost",NA,NA
"C19H16O11","1.5 kPa","SR",432.0653682,0.84,0.58,"Lignin","lost","lost",NA,NA
"C19H16O11","50 kPa","CPCRW",419.0620178,0.84,0.58,"Lignin",NA,NA,NA,NA
"C19H16O11","50 kPa","CPCRW",432.0653682,0.84,0.58,"Lignin",NA,NA,NA,NA
"C19H16O11","50 kPa","DWP",419.0620178,0.84,0.58,"Lignin",NA,NA,NA,NA
"C19H16O11","50 kPa","DWP",432.0653682,0.84,0.58,"Lignin",NA,NA,NA,NA
"C19H16O11","50 kPa","SR",419.0620178,0.84,0.58,"Lignin","lost",NA,"lost",NA
"C19H16O11","50 kPa","SR",432.0653682,0.84,0.58,"Lignin","lost",NA,"lost",NA
"C19H16O12","1.5 kPa","CPCRW",435.0568352,0.84,0.63,"Lignin",NA,NA,NA,NA
"C19H16O12","1.5 kPa","CPCRW",448.0603076,0.84,0.63,"Lignin",NA,NA,NA,NA
"C19H16O12","1.5 kPa","DWP",435.0568352,0.84,0.63,"Lignin",NA,NA,NA,NA
"C19H16O12","1.5 kPa","DWP",448.0603076,0.84,0.63,"Lignin",NA,NA,NA,NA
"C19H16O12","1.5 kPa","SR",435.0568352,0.84,0.63,"Lignin",NA,"lost",NA,NA
"C19H16O12","1.5 kPa","SR",448.0603076,0.84,0.63,"Lignin",NA,"lost",NA,NA
"C19H16O12","50 kPa","CPCRW",435.0568352,0.84,0.63,"Lignin",NA,NA,NA,NA
"C19H16O12","50 kPa","CPCRW",448.0603076,0.84,0.63,"Lignin",NA,NA,NA,NA
"C19H16O12","50 kPa","DWP",435.0568352,0.84,0.63,"Lignin",NA,NA,NA,NA
"C19H16O12","50 kPa","DWP",448.0603076,0.84,0.63,"Lignin",NA,NA,NA,NA
"C19H16O12","50 kPa","SR",435.0568352,0.84,0.63,"Lignin",NA,"lost","lost",NA
"C19H16O12","50 kPa","SR",448.0603076,0.84,0.63,"Lignin",NA,"lost","lost",NA
"C19H16O13","1.5 kPa","CPCRW",451.05175,0.84,0.68,"Tannin",NA,NA,NA,NA
"C19H16O13","1.5 kPa","CPCRW",464.0551423,0.84,0.68,"Tannin",NA,NA,NA,NA
"C19H16O13","1.5 kPa","DWP",451.05175,0.84,0.68,"Tannin",NA,"new","new",NA
"C19H16O13","1.5 kPa","DWP",464.0551423,0.84,0.68,"Tannin",NA,"new","new",NA
"C19H16O13","50 kPa","CPCRW",451.05175,0.84,0.68,"Tannin",NA,NA,NA,NA
"C19H16O13","50 kPa","CPCRW",464.0551423,0.84,0.68,"Tannin",NA,NA,NA,NA
"C19H16O13","50 kPa","DWP",451.05175,0.84,0.68,"Tannin",NA,NA,NA,NA
"C19H16O13","50 kPa","DWP",464.0551423,0.84,0.68,"Tannin",NA,NA,NA,NA
"C19H16O13","50 kPa","SR",451.05175,0.84,0.68,"Tannin","lost","lost","lost",NA
"C19H16O13","50 kPa","SR",464.0551423,0.84,0.68,"Tannin","lost","lost","lost",NA
"C19H16O14","1.5 kPa","DWP",467.0467895,0.84,0.74,"Tannin",NA,"new",NA,"field moist"
"C19H16O14","1.5 kPa","DWP",480.0501198,0.84,0.74,"Tannin",NA,"new",NA,"field moist"
"C19H16O14","50 kPa","CPCRW",467.0467895,0.84,0.74,"Tannin",NA,"lost","lost",NA
"C19H16O14","50 kPa","CPCRW",480.0501198,0.84,0.74,"Tannin",NA,"lost","lost",NA
"C19H16O14","50 kPa","DWP",467.0467895,0.84,0.74,"Tannin",NA,"new","new",NA
"C19H16O14","50 kPa","DWP",480.0501198,0.84,0.74,"Tannin",NA,"new","new",NA
"C19H16O14","50 kPa","SR",467.0467895,0.84,0.74,"Tannin","lost","lost","lost",NA
"C19H16O14","50 kPa","SR",480.0501198,0.84,0.74,"Tannin","lost","lost","lost",NA
"C19H16O15","50 kPa","CPCRW",483.0417094,0.84,0.79,"Tannin","new",NA,NA,"drought"
"C19H16O15","50 kPa","CPCRW",496.0449725,0.84,0.79,"Tannin","new",NA,NA,"drought"
"C19H16O15","50 kPa","SR",483.0417094,0.84,0.79,"Tannin","lost","lost","lost",NA
"C19H16O15","50 kPa","SR",496.0449725,0.84,0.79,"Tannin","lost","lost","lost",NA
"C19H16O15S2","1.5 kPa","SR",546.9856956,0.84,0.79,"Tannin",NA,"new","new",NA
"C19H16O15S2","50 kPa","SR",546.9856956,0.84,0.79,"Tannin",NA,"new","new",NA
"C19H16O3S","1.5 kPa","CPCRW",323.0748209,0.84,0.16,"Lignin",NA,NA,"new","saturation"
"C19H16O3S","1.5 kPa","CPCRW",336.0781653,0.84,0.16,"Lignin",NA,NA,"new","saturation"
"C19H16O6","1.5 kPa","CPCRW",339.0874017,0.84,0.32,"Lignin",NA,"new",NA,"field moist"
"C19H16O6","50 kPa","CPCRW",339.0874017,0.84,0.32,"Lignin","lost","lost",NA,NA
"C19H16O7","1.5 kPa","CPCRW",355.0823043,0.84,0.37,"Lignin",NA,NA,NA,NA
"C19H16O7","1.5 kPa","CPCRW",368.08564,0.84,0.37,"Lignin",NA,NA,NA,NA
"C19H16O7","1.5 kPa","DWP",355.0823043,0.84,0.37,"Lignin",NA,"new","new",NA
"C19H16O7","1.5 kPa","DWP",368.08564,0.84,0.37,"Lignin",NA,"new","new",NA
"C19H16O7","1.5 kPa","SR",355.0823043,0.84,0.37,"Lignin","new",NA,NA,"drought"
"C19H16O7","1.5 kPa","SR",368.08564,0.84,0.37,"Lignin","new",NA,NA,"drought"
"C19H16O7","50 kPa","CPCRW",355.0823043,0.84,0.37,"Lignin",NA,NA,NA,NA
"C19H16O7","50 kPa","CPCRW",368.08564,0.84,0.37,"Lignin",NA,NA,NA,NA
"C19H16O7","50 kPa","DWP",355.0823043,0.84,0.37,"Lignin",NA,NA,NA,NA
"C19H16O7","50 kPa","DWP",368.08564,0.84,0.37,"Lignin",NA,NA,NA,NA
"C19H16O7","50 kPa","SR",355.0823043,0.84,0.37,"Lignin","lost","lost","lost",NA
"C19H16O7","50 kPa","SR",368.08564,0.84,0.37,"Lignin","lost","lost","lost",NA
"C19H16O8","1.5 kPa","CPCRW",371.0772349,0.84,0.42,"Lignin","lost",NA,NA,NA
"C19H16O8","1.5 kPa","CPCRW",384.0805643,0.84,0.42,"Lignin","lost",NA,NA,NA
"C19H16O8","1.5 kPa","DWP",371.0772349,0.84,0.42,"Lignin",NA,NA,NA,NA
"C19H16O8","1.5 kPa","DWP",384.0805643,0.84,0.42,"Lignin",NA,NA,NA,NA
"C19H16O8","1.5 kPa","SR",371.0772349,0.84,0.42,"Lignin",NA,"lost",NA,NA
"C19H16O8","1.5 kPa","SR",384.0805643,0.84,0.42,"Lignin",NA,"lost",NA,NA
"C19H16O8","50 kPa","CPCRW",371.0772349,0.84,0.42,"Lignin",NA,NA,NA,NA
"C19H16O8","50 kPa","CPCRW",384.0805643,0.84,0.42,"Lignin",NA,NA,NA,NA
"C19H16O8","50 kPa","DWP",371.0772349,0.84,0.42,"Lignin",NA,NA,NA,NA
"C19H16O8","50 kPa","DWP",384.0805643,0.84,0.42,"Lignin",NA,NA,NA,NA
"C19H16O8","50 kPa","SR",371.0772349,0.84,0.42,"Lignin","lost",NA,"lost",NA
"C19H16O8","50 kPa","SR",384.0805643,0.84,0.42,"Lignin","lost",NA,"lost",NA
"C19H16O9","1.5 kPa","CPCRW",387.0721213,0.84,0.47,"Lignin",NA,NA,NA,NA
"C19H16O9","1.5 kPa","CPCRW",400.0755156,0.84,0.47,"Lignin",NA,NA,NA,NA
"C19H16O9","1.5 kPa","DWP",387.0721213,0.84,0.47,"Lignin",NA,NA,NA,NA
"C19H16O9","1.5 kPa","DWP",400.0755156,0.84,0.47,"Lignin",NA,NA,NA,NA
"C19H16O9","1.5 kPa","SR",387.0721213,0.84,0.47,"Lignin",NA,"lost",NA,NA
"C19H16O9","1.5 kPa","SR",400.0755156,0.84,0.47,"Lignin",NA,"lost",NA,NA
"C19H16O9","50 kPa","CPCRW",387.0721213,0.84,0.47,"Lignin",NA,NA,NA,NA
"C19H16O9","50 kPa","CPCRW",400.0755156,0.84,0.47,"Lignin",NA,NA,NA,NA
"C19H16O9","50 kPa","DWP",387.0721213,0.84,0.47,"Lignin",NA,NA,NA,NA
"C19H16O9","50 kPa","DWP",400.0755156,0.84,0.47,"Lignin",NA,NA,NA,NA
"C19H16O9","50 kPa","SR",387.0721213,0.84,0.47,"Lignin",NA,NA,"lost",NA
"C19H16O9","50 kPa","SR",400.0755156,0.84,0.47,"Lignin",NA,NA,"lost",NA
"C19H17N2O3S2","1.5 kPa","DWP",415.0344879,0.89,0.16,"Lignin","lost","lost","lost",NA
"C19H17N2O3S2","50 kPa","DWP",415.0344879,0.89,0.16,"Lignin","lost","lost","lost",NA
"C19H18O10","1.5 kPa","CPCRW",405.0827347,0.95,0.53,"Lignin",NA,NA,NA,NA
"C19H18O10","1.5 kPa","CPCRW",418.0860807,0.95,0.53,"Lignin",NA,NA,NA,NA
"C19H18O10","1.5 kPa","DWP",405.0827347,0.95,0.53,"Lignin",NA,NA,NA,NA
